id_persona	forma	interval_escolta	clip	token_start_abs	token_end_abs	token_p_min	punt	proporcio	temps_rel_s	f0_hz	f1_hz	f2_hz	f3_hz	intensity_db
pa-054	perquè	80.45-85.43	clips/pa-054__perqu__80.45.wav	83.170	83.710	0.4185	1	0.20	2.828	109.74	925.18	2324.57	3229.87	53.67
pa-054	perquè	80.45-85.43	clips/pa-054__perqu__80.45.wav	83.170	83.710	0.4185	2	0.35	2.909	109.49	889.68	2406.25	2935.56	53.33
pa-054	perquè	80.45-85.43	clips/pa-054__perqu__80.45.wav	83.170	83.710	0.4185	3	0.50	2.990	109.85	623.61	1716.02	2826.57	53.54
pa-054	perquè	80.45-85.43	clips/pa-054__perqu__80.45.wav	83.170	83.710	0.4185	4	0.65	3.071	111.45	881.34	1403.88	2916.06	53.72
pa-054	perquè	80.45-85.43	clips/pa-054__perqu__80.45.wav	83.170	83.710	0.4185	5	0.80	3.152	110.41	784.74	1502.00	2892.72	53.62
pa-055	perquè	148.53-153.11	clips/pa-055__perqu__148.53.wav	150.910	151.230	0.8250	1	0.20	2.444	113.89	594.17	1539.63	2170.18	63.51
pa-055	perquè	148.53-153.11	clips/pa-055__perqu__148.53.wav	150.910	151.230	0.8250	2	0.35	2.492	128.69	568.94	1576.66	2303.16	68.19
pa-055	perquè	148.53-153.11	clips/pa-055__perqu__148.53.wav	150.910	151.230	0.8250	3	0.50	2.540	120.45	331.00	1376.67	2242.11	62.44
pa-055	perquè	148.53-153.11	clips/pa-055__perqu__148.53.wav	150.910	151.230	0.8250	4	0.65	2.588		583.64	1391.11	2455.90	56.79
pa-055	perquè	148.53-153.11	clips/pa-055__perqu__148.53.wav	150.910	151.230	0.8250	5	0.80	2.636		495.22	1310.16	2058.16	65.85
pa-056	perquè	31.73-35.07	clips/pa-056__perqu__31.73.wav	33.780	33.950	0.4746	1	0.20	2.084	112.87	395.67	1135.51	1899.79	65.18
pa-056	perquè	31.73-35.07	clips/pa-056__perqu__31.73.wav	33.780	33.950	0.4746	2	0.35	2.110	115.59	324.81	1660.55	2298.30	65.82
pa-056	perquè	31.73-35.07	clips/pa-056__perqu__31.73.wav	33.780	33.950	0.4746	3	0.50	2.135	125.94	329.34	1435.10	1992.66	67.20
pa-056	perquè	31.73-35.07	clips/pa-056__perqu__31.73.wav	33.780	33.950	0.4746	4	0.65	2.161	134.47	548.00	1522.22	2067.41	67.97
pa-056	perquè	31.73-35.07	clips/pa-056__perqu__31.73.wav	33.780	33.950	0.4746	5	0.80	2.186	140.90	414.00	1522.81	2099.08	68.49
pa-058	perquè	91.09-96.47	clips/pa-058__perqu__91.09.wav	92.620	92.980	0.9219	1	0.20	1.602	129.24	267.79	1352.06	2349.65	67.76
pa-058	perquè	91.09-96.47	clips/pa-058__perqu__91.09.wav	92.620	92.980	0.9219	2	0.35	1.656	144.79	502.26	1022.67	2429.31	74.60
pa-058	perquè	91.09-96.47	clips/pa-058__perqu__91.09.wav	92.620	92.980	0.9219	3	0.50	1.710	144.46	422.72	756.12	2439.10	72.53
pa-058	perquè	91.09-96.47	clips/pa-058__perqu__91.09.wav	92.620	92.980	0.9219	4	0.65	1.764		339.93	1017.91	2373.90	55.09
pa-058	perquè	91.09-96.47	clips/pa-058__perqu__91.09.wav	92.620	92.980	0.9219	5	0.80	1.818	146.06	411.74	1752.37	2995.95	56.54
pa-059	perquè	4.09-12.43	clips/pa-059__perqu__4.09.wav	6.370	6.790	0.5212	1	0.20	2.364	145.15	388.69	2006.55	2720.73	58.43
pa-059	perquè	4.09-12.43	clips/pa-059__perqu__4.09.wav	6.370	6.790	0.5212	2	0.35	2.427		426.27	1465.58	2528.04	45.34
pa-059	perquè	4.09-12.43	clips/pa-059__perqu__4.09.wav	6.370	6.790	0.5212	3	0.50	2.490	132.97	513.66	2261.00	2700.72	63.17
pa-059	perquè	4.09-12.43	clips/pa-059__perqu__4.09.wav	6.370	6.790	0.5212	4	0.65	2.553	134.71	477.61	2255.56	2838.43	59.12
pa-059	perquè	4.09-12.43	clips/pa-059__perqu__4.09.wav	6.370	6.790	0.5212	5	0.80	2.616	137.74	548.12	2240.72	2612.03	60.90
pa-062	perquè	73.97-78.19	clips/pa-062__perqu__73.97.wav	75.970	76.320	0.8048	1	0.20	2.070	128.39	322.44	1172.25	2484.57	67.98
pa-062	perquè	73.97-78.19	clips/pa-062__perqu__73.97.wav	75.970	76.320	0.8048	2	0.35	2.122	131.06	275.26	994.84	2394.77	68.18
pa-062	perquè	73.97-78.19	clips/pa-062__perqu__73.97.wav	75.970	76.320	0.8048	3	0.50	2.175	129.18	276.11	788.90	2461.92	67.54
pa-062	perquè	73.97-78.19	clips/pa-062__perqu__73.97.wav	75.970	76.320	0.8048	4	0.65	2.227	130.60	277.68	1410.64	2564.96	68.22
pa-062	perquè	73.97-78.19	clips/pa-062__perqu__73.97.wav	75.970	76.320	0.8048	5	0.80	2.280	130.58	534.49	1629.73	3225.75	67.20
pa-064	perquè	27.57-33.27	clips/pa-064__perqu__27.57.wav	30.340	30.800	0.3053	1	0.20	2.862		1206.46	2144.03	3301.92	53.95
pa-064	perquè	27.57-33.27	clips/pa-064__perqu__27.57.wav	30.340	30.800	0.3053	2	0.35	2.931	181.70	451.94	2105.84	2274.60	67.04
pa-064	perquè	27.57-33.27	clips/pa-064__perqu__27.57.wav	30.340	30.800	0.3053	3	0.50	3.000	166.10	327.51	1054.97	2399.86	63.32
pa-064	perquè	27.57-33.27	clips/pa-064__perqu__27.57.wav	30.340	30.800	0.3053	4	0.65	3.069	171.51	376.28	810.81	2529.16	63.57
pa-064	perquè	27.57-33.27	clips/pa-064__perqu__27.57.wav	30.340	30.800	0.3053	5	0.80	3.138	192.82	150.14	984.99	2642.70	67.25
pa-065	perquè	129.17-134.51	clips/pa-065__perqu__129.17.wav	131.170	131.840	0.4005	1	0.20	2.134		643.39	1624.99	2574.34	42.31
pa-065	perquè	129.17-134.51	clips/pa-065__perqu__129.17.wav	131.170	131.840	0.4005	2	0.35	2.234		1072.04	1137.45	2878.67	38.86
pa-065	perquè	129.17-134.51	clips/pa-065__perqu__129.17.wav	131.170	131.840	0.4005	3	0.50	2.335		741.51	1537.06	2845.38	39.62
pa-065	perquè	129.17-134.51	clips/pa-065__perqu__129.17.wav	131.170	131.840	0.4005	4	0.65	2.435		788.25	1937.15	3288.64	36.62
pa-065	perquè	129.17-134.51	clips/pa-065__perqu__129.17.wav	131.170	131.840	0.4005	5	0.80	2.536	183.34	255.25	1703.41	2342.20	61.31
pa-066	perquè	21.81-26.71	clips/pa-066__perqu__21.81.wav	25.210	25.320	0.4209	1	0.20	3.422	98.29	521.66	1276.79	2338.17	67.79
pa-066	perquè	21.81-26.71	clips/pa-066__perqu__21.81.wav	25.210	25.320	0.4209	2	0.35	3.438	94.93	497.10	1189.62	2739.11	64.29
pa-066	perquè	21.81-26.71	clips/pa-066__perqu__21.81.wav	25.210	25.320	0.4209	3	0.50	3.455	82.82	382.74	2037.91	3593.00	57.49
pa-066	perquè	21.81-26.71	clips/pa-066__perqu__21.81.wav	25.210	25.320	0.4209	4	0.65	3.472	79.39	367.98	1847.75	2976.68	52.49
pa-066	perquè	21.81-26.71	clips/pa-066__perqu__21.81.wav	25.210	25.320	0.4209	5	0.80	3.488		459.23	1805.05	2724.94	50.38
pa-002	a nivell	714.25-724.75	clips/pa-002__a-nivell__714.25.wav	720.690	722.280	0.3098	1	0.20	6.758		1249.01	2412.81	3088.20	36.75
pa-002	a nivell	714.25-724.75	clips/pa-002__a-nivell__714.25.wav	720.690	722.280	0.3098	2	0.35	6.997		728.84	1406.48	2626.85	36.29
pa-002	a nivell	714.25-724.75	clips/pa-002__a-nivell__714.25.wav	720.690	722.280	0.3098	3	0.50	7.235	84.33	503.66	1413.12	2505.47	60.19
pa-002	a nivell	714.25-724.75	clips/pa-002__a-nivell__714.25.wav	720.690	722.280	0.3098	4	0.65	7.474	79.25	490.66	1408.72	2537.43	58.81
pa-002	a nivell	714.25-724.75	clips/pa-002__a-nivell__714.25.wav	720.690	722.280	0.3098	5	0.80	7.712		488.55	1298.92	2833.04	53.37
pa-003	a nivell	180.17-188.79	clips/pa-003__a-nivell__180.17.wav	182.000	182.850	0.5882	1	0.20	2.000		696.76	2164.23	2493.01	63.25
pa-003	a nivell	180.17-188.79	clips/pa-003__a-nivell__180.17.wav	182.000	182.850	0.5882	2	0.35	2.128		753.14	1985.54	2621.73	62.51
pa-003	a nivell	180.17-188.79	clips/pa-003__a-nivell__180.17.wav	182.000	182.850	0.5882	3	0.50	2.255	267.50	905.42	1596.25	2925.94	80.35
pa-003	a nivell	180.17-188.79	clips/pa-003__a-nivell__180.17.wav	182.000	182.850	0.5882	4	0.65	2.383	292.20	599.82	1481.60	1734.52	80.26
pa-003	a nivell	180.17-188.79	clips/pa-003__a-nivell__180.17.wav	182.000	182.850	0.5882	5	0.80	2.510		663.22	1582.08	2863.43	62.48
pa-016	a nivell	333.81-340.39	clips/pa-016__a-nivell__333.81.wav	337.210	337.810	0.3497	1	0.20	3.520		1063.65	2111.93	3508.05	40.08
pa-016	a nivell	333.81-340.39	clips/pa-016__a-nivell__333.81.wav	337.210	337.810	0.3497	2	0.35	3.610		807.27	1966.53	3042.28	36.14
pa-016	a nivell	333.81-340.39	clips/pa-016__a-nivell__333.81.wav	337.210	337.810	0.3497	3	0.50	3.700		1512.67	2739.44	3917.19	37.63
pa-016	a nivell	333.81-340.39	clips/pa-016__a-nivell__333.81.wav	337.210	337.810	0.3497	4	0.65	3.790		1000.39	2056.01	3151.11	36.13
pa-016	a nivell	333.81-340.39	clips/pa-016__a-nivell__333.81.wav	337.210	337.810	0.3497	5	0.80	3.880		818.33	1900.75	2793.05	37.53
pa-017	a nivell	143.25-149.75	clips/pa-017__a-nivell__143.25.wav	146.570	146.770	0.7690	1	0.20	3.360	168.39	490.03	2056.37	3022.52	61.34
pa-017	a nivell	143.25-149.75	clips/pa-017__a-nivell__143.25.wav	146.570	146.770	0.7690	2	0.35	3.390	153.34	557.57	1889.35	3032.52	68.21
pa-017	a nivell	143.25-149.75	clips/pa-017__a-nivell__143.25.wav	146.570	146.770	0.7690	3	0.50	3.420	142.92	583.33	1953.80	2916.92	68.00
pa-017	a nivell	143.25-149.75	clips/pa-017__a-nivell__143.25.wav	146.570	146.770	0.7690	4	0.65	3.450	152.27	378.51	795.28	2619.49	67.10
pa-017	a nivell	143.25-149.75	clips/pa-017__a-nivell__143.25.wav	146.570	146.770	0.7690	5	0.80	3.480	154.58	357.48	858.43	2475.36	68.26
pa-018	a nivell	188.45-191.87	clips/pa-018__a-nivell__188.45.wav	188.490	189.030	0.0199	1	0.20	0.148	127.20	320.03	1114.31	2183.25	65.81
pa-018	a nivell	188.45-191.87	clips/pa-018__a-nivell__188.45.wav	188.490	189.030	0.0199	2	0.35	0.229		855.71	2246.82	2837.86	48.52
pa-018	a nivell	188.45-191.87	clips/pa-018__a-nivell__188.45.wav	188.490	189.030	0.0199	3	0.50	0.310	128.52	544.78	1626.54	2337.97	66.87
pa-018	a nivell	188.45-191.87	clips/pa-018__a-nivell__188.45.wav	188.490	189.030	0.0199	4	0.65	0.391	131.02	431.38	776.78	2489.00	68.90
pa-018	a nivell	188.45-191.87	clips/pa-018__a-nivell__188.45.wav	188.490	189.030	0.0199	5	0.80	0.472	155.50	548.04	877.53	2446.22	74.40
pa-019	a nivell	122.25-127.75	clips/pa-019__a-nivell__122.25.wav	125.450	125.870	0.8382	1	0.20	3.284	75.04	584.02	1282.02	2322.61	67.11
pa-019	a nivell	122.25-127.75	clips/pa-019__a-nivell__122.25.wav	125.450	125.870	0.8382	2	0.35	3.347	75.65	603.05	1257.65	2213.22	65.90
pa-019	a nivell	122.25-127.75	clips/pa-019__a-nivell__122.25.wav	125.450	125.870	0.8382	3	0.50	3.410	61.57	590.84	1298.56	2587.43	60.45
pa-019	a nivell	122.25-127.75	clips/pa-019__a-nivell__122.25.wav	125.450	125.870	0.8382	4	0.65	3.473	84.50	613.53	1326.89	2429.19	66.96
pa-019	a nivell	122.25-127.75	clips/pa-019__a-nivell__122.25.wav	125.450	125.870	0.8382	5	0.80	3.536	86.94	352.18	1423.90	2369.95	65.32
pa-024	a nivell	1547.93-1552.91	clips/pa-024__a-nivell__1547.93.wav	1549.420	1549.790	0.2905	1	0.20	1.564	117.35	705.24	1337.92	1999.18	74.44
pa-024	a nivell	1547.93-1552.91	clips/pa-024__a-nivell__1547.93.wav	1549.420	1549.790	0.2905	2	0.35	1.619		541.83	1181.71	2024.23	67.32
pa-024	a nivell	1547.93-1552.91	clips/pa-024__a-nivell__1547.93.wav	1549.420	1549.790	0.2905	3	0.50	1.675	104.57	366.17	1380.61	2193.26	64.04
pa-024	a nivell	1547.93-1552.91	clips/pa-024__a-nivell__1547.93.wav	1549.420	1549.790	0.2905	4	0.65	1.730	105.35	359.88	1659.73	2221.43	64.83
pa-024	a nivell	1547.93-1552.91	clips/pa-024__a-nivell__1547.93.wav	1549.420	1549.790	0.2905	5	0.80	1.786	106.87	381.23	1987.07	2379.29	69.03
pa-034	a nivell	143.81-148.91	clips/pa-034__a-nivell__143.81.wav	146.670	147.410	0.6973	1	0.20	3.008		936.49	1877.97	2963.83	43.95
pa-034	a nivell	143.81-148.91	clips/pa-034__a-nivell__143.81.wav	146.670	147.410	0.6973	2	0.35	3.119		996.53	2412.71	3559.15	32.41
pa-034	a nivell	143.81-148.91	clips/pa-034__a-nivell__143.81.wav	146.670	147.410	0.6973	3	0.50	3.230	179.38	626.14	838.41	1907.26	67.73
pa-034	a nivell	143.81-148.91	clips/pa-034__a-nivell__143.81.wav	146.670	147.410	0.6973	4	0.65	3.341	173.03	347.86	1902.06	3093.28	67.29
pa-034	a nivell	143.81-148.91	clips/pa-034__a-nivell__143.81.wav	146.670	147.410	0.6973	5	0.80	3.452	166.80	337.68	2712.07	3508.13	73.05
pa-036	a nivell	386.45-395.95	clips/pa-036__a-nivell__386.45.wav	393.900	394.490	0.8840	1	0.20	7.568	92.12	366.08	1944.40	2399.95	66.58
pa-036	a nivell	386.45-395.95	clips/pa-036__a-nivell__386.45.wav	393.900	394.490	0.8840	2	0.35	7.656	87.35	338.05	1799.00	2336.15	67.18
pa-036	a nivell	386.45-395.95	clips/pa-036__a-nivell__386.45.wav	393.900	394.490	0.8840	3	0.50	7.745	91.45	435.02	1934.11	2583.72	69.08
pa-036	a nivell	386.45-395.95	clips/pa-036__a-nivell__386.45.wav	393.900	394.490	0.8840	4	0.65	7.834	97.17	353.77	1873.86	2491.62	61.19
pa-036	a nivell	386.45-395.95	clips/pa-036__a-nivell__386.45.wav	393.900	394.490	0.8840	5	0.80	7.922		601.18	1848.43	2598.60	38.97
pa-038	a nivell	455.49-460.15	clips/pa-038__a-nivell__455.49.wav	456.280	456.820	0.5720	1	0.20	0.898	186.99	559.82	1838.16	2472.13	71.17
pa-038	a nivell	455.49-460.15	clips/pa-038__a-nivell__455.49.wav	456.280	456.820	0.5720	2	0.35	0.979	181.42	412.72	1939.53	3054.34	67.11
pa-038	a nivell	455.49-460.15	clips/pa-038__a-nivell__455.49.wav	456.280	456.820	0.5720	3	0.50	1.060	171.47	412.51	1876.86	2882.76	58.75
pa-038	a nivell	455.49-460.15	clips/pa-038__a-nivell__455.49.wav	456.280	456.820	0.5720	4	0.65	1.141	173.92	611.86	1838.83	2570.46	63.70
pa-038	a nivell	455.49-460.15	clips/pa-038__a-nivell__455.49.wav	456.280	456.820	0.5720	5	0.80	1.222	166.62	544.51	1667.58	2473.08	61.96
pa-045	a nivell	624.85-629.07	clips/pa-045__a-nivell__624.85.wav	627.190	627.930	0.6625	1	0.20	2.488		726.85	1744.36	3063.15	49.20
pa-045	a nivell	624.85-629.07	clips/pa-045__a-nivell__624.85.wav	627.190	627.930	0.6625	2	0.35	2.599	73.94	499.42	1440.58	2241.74	55.66
pa-045	a nivell	624.85-629.07	clips/pa-045__a-nivell__624.85.wav	627.190	627.930	0.6625	3	0.50	2.710		1468.25	2701.12	3269.18	56.49
pa-045	a nivell	624.85-629.07	clips/pa-045__a-nivell__624.85.wav	627.190	627.930	0.6625	4	0.65	2.821	85.23	402.95	2090.20	2237.30	57.95
pa-045	a nivell	624.85-629.07	clips/pa-045__a-nivell__624.85.wav	627.190	627.930	0.6625	5	0.80	2.932	83.79	532.02	1298.32	2341.26	57.11
pa-048	a nivell	435.77-441.27	clips/pa-048__a-nivell__435.77.wav	439.570	440.010	0.3484	1	0.20	3.888	175.20	356.70	1668.07	2690.93	62.95
pa-048	a nivell	435.77-441.27	clips/pa-048__a-nivell__435.77.wav	439.570	440.010	0.3484	2	0.35	3.954	163.71	362.08	1966.64	2673.56	65.47
pa-048	a nivell	435.77-441.27	clips/pa-048__a-nivell__435.77.wav	439.570	440.010	0.3484	3	0.50	4.020	169.69	401.68	1882.96	2824.58	64.31
pa-048	a nivell	435.77-441.27	clips/pa-048__a-nivell__435.77.wav	439.570	440.010	0.3484	4	0.65	4.086	167.08	481.46	1954.16	3006.98	63.63
pa-048	a nivell	435.77-441.27	clips/pa-048__a-nivell__435.77.wav	439.570	440.010	0.3484	5	0.80	4.152	167.95	363.32	1670.02	2275.03	62.61
pa-058	a nivell	188.37-191.87	clips/pa-058__a-nivell__188.37.wav	188.370	189.000	0.0265	1	0.20	0.138	129.42	510.98	1180.56	2201.30	72.80
pa-058	a nivell	188.37-191.87	clips/pa-058__a-nivell__188.37.wav	188.370	189.000	0.0265	2	0.35	0.230	107.11	684.27	2184.06	2382.47	57.94
pa-058	a nivell	188.37-191.87	clips/pa-058__a-nivell__188.37.wav	188.370	189.000	0.0265	3	0.50	0.322		759.46	2198.48	2900.30	50.99
pa-058	a nivell	188.37-191.87	clips/pa-058__a-nivell__188.37.wav	188.370	189.000	0.0265	4	0.65	0.415	120.47	457.23	867.55	2454.75	69.69
pa-058	a nivell	188.37-191.87	clips/pa-058__a-nivell__188.37.wav	188.370	189.000	0.0265	5	0.80	0.507	156.48	541.09	869.94	2475.33	74.13
pa-059	a nivell	142.93-150.35	clips/pa-059__a-nivell__142.93.wav	146.490	146.930	0.7265	1	0.20	3.648	168.30	428.76	1973.23	2998.43	62.63
pa-059	a nivell	142.93-150.35	clips/pa-059__a-nivell__142.93.wav	146.490	146.930	0.7265	2	0.35	3.714	142.53	582.51	1948.68	2921.23	67.20
pa-059	a nivell	142.93-150.35	clips/pa-059__a-nivell__142.93.wav	146.490	146.930	0.7265	3	0.50	3.780	157.54	481.69	2406.83	3242.96	68.58
pa-059	a nivell	142.93-150.35	clips/pa-059__a-nivell__142.93.wav	146.490	146.930	0.7265	4	0.65	3.846	151.85	360.98	963.24	2410.86	66.11
pa-059	a nivell	142.93-150.35	clips/pa-059__a-nivell__142.93.wav	146.490	146.930	0.7265	5	0.80	3.912	159.99	491.52	2322.38	2857.38	74.22
pa-061	a nivell	1357.21-1360.71	clips/pa-061__a-nivell__1357.21.wav	1358.620	1359.180	0.6956	1	0.20	1.522	168.04	753.49	1712.41	2395.20	68.70
pa-061	a nivell	1357.21-1360.71	clips/pa-061__a-nivell__1357.21.wav	1358.620	1359.180	0.6956	2	0.35	1.606	141.26	733.19	1636.27	2812.65	64.57
pa-061	a nivell	1357.21-1360.71	clips/pa-061__a-nivell__1357.21.wav	1358.620	1359.180	0.6956	3	0.50	1.690	143.41	353.99	1463.72	2727.13	70.66
pa-061	a nivell	1357.21-1360.71	clips/pa-061__a-nivell__1357.21.wav	1358.620	1359.180	0.6956	4	0.65	1.774	142.44	417.59	2137.40	2584.08	71.07
pa-061	a nivell	1357.21-1360.71	clips/pa-061__a-nivell__1357.21.wav	1358.620	1359.180	0.6956	5	0.80	1.858	152.42	506.10	2180.32	2695.57	73.64
pa-063	a nivell	1143.61-1148.07	clips/pa-063__a-nivell__1143.61.wav	1145.260	1145.900	0.3298	1	0.20	1.778	175.81	368.56	2188.64	2755.94	61.73
pa-063	a nivell	1143.61-1148.07	clips/pa-063__a-nivell__1143.61.wav	1145.260	1145.900	0.3298	2	0.35	1.874	197.56	401.96	1459.85	2717.82	66.38
pa-063	a nivell	1143.61-1148.07	clips/pa-063__a-nivell__1143.61.wav	1145.260	1145.900	0.3298	3	0.50	1.970	184.81	454.50	1490.64	3154.38	64.70
pa-063	a nivell	1143.61-1148.07	clips/pa-063__a-nivell__1143.61.wav	1145.260	1145.900	0.3298	4	0.65	2.066	177.81	525.84	1544.07	2948.49	64.88
pa-063	a nivell	1143.61-1148.07	clips/pa-063__a-nivell__1143.61.wav	1145.260	1145.900	0.3298	5	0.80	2.162	175.90	786.85	1064.40	1553.37	64.53
pa-066	a nivell	25.21-29.71	clips/pa-066__a-nivell__25.21.wav	28.010	28.300	0.3776	1	0.20	2.858	87.18	458.27	1392.50	2436.65	61.89
pa-066	a nivell	25.21-29.71	clips/pa-066__a-nivell__25.21.wav	28.010	28.300	0.3776	2	0.35	2.902		447.14	1541.30	2581.07	60.37
pa-066	a nivell	25.21-29.71	clips/pa-066__a-nivell__25.21.wav	28.010	28.300	0.3776	3	0.50	2.945	90.74	417.51	1808.35	2528.69	60.46
pa-066	a nivell	25.21-29.71	clips/pa-066__a-nivell__25.21.wav	28.010	28.300	0.3776	4	0.65	2.989	89.00	396.48	1486.83	2109.40	60.50
pa-066	a nivell	25.21-29.71	clips/pa-066__a-nivell__25.21.wav	28.010	28.300	0.3776	5	0.80	3.032	88.25	386.78	1790.57	2799.91	60.59
pa-003	tirar endavant	361.93-366.63	clips/pa-003__tirar-endavant__361.93.wav	362.910	363.930	0.7977	1	0.20	1.184	150.60	497.67	2224.21	2877.82	72.68
pa-003	tirar endavant	361.93-366.63	clips/pa-003__tirar-endavant__361.93.wav	362.910	363.930	0.7977	2	0.35	1.337	137.73	725.63	2112.61	2840.50	73.91
pa-003	tirar endavant	361.93-366.63	clips/pa-003__tirar-endavant__361.93.wav	362.910	363.930	0.7977	3	0.50	1.490		598.99	1996.39	3141.58	54.00
pa-003	tirar endavant	361.93-366.63	clips/pa-003__tirar-endavant__361.93.wav	362.910	363.930	0.7977	4	0.65	1.643	173.90	453.43	2346.53	2551.25	78.25
pa-003	tirar endavant	361.93-366.63	clips/pa-003__tirar-endavant__361.93.wav	362.910	363.930	0.7977	5	0.80	1.796	154.46	511.18	1948.38	2961.07	75.02
pa-029	tirar endavant	56.73-63.23	clips/pa-029__tirar-endavant__56.73.wav	61.610	62.100	0.6249	1	0.20	4.978	93.94	802.81	1787.24	3324.82	57.54
pa-029	tirar endavant	56.73-63.23	clips/pa-029__tirar-endavant__56.73.wav	61.610	62.100	0.6249	2	0.35	5.052	96.44	381.64	1013.02	2991.85	66.13
pa-029	tirar endavant	56.73-63.23	clips/pa-029__tirar-endavant__56.73.wav	61.610	62.100	0.6249	3	0.50	5.125	98.85	551.55	1931.58	2701.23	70.40
pa-029	tirar endavant	56.73-63.23	clips/pa-029__tirar-endavant__56.73.wav	61.610	62.100	0.6249	4	0.65	5.198		509.58	1863.60	2799.96	53.07
pa-029	tirar endavant	56.73-63.23	clips/pa-029__tirar-endavant__56.73.wav	61.610	62.100	0.6249	5	0.80	5.272	96.93	449.64	1736.09	2493.59	63.65
pa-030	tirar endavant	185.61-192.15	clips/pa-030__tirar-endavant__185.61.wav	187.080	188.040	0.5971	1	0.20	1.662		569.57	1116.00	1987.61	61.17
pa-030	tirar endavant	185.61-192.15	clips/pa-030__tirar-endavant__185.61.wav	187.080	188.040	0.5971	2	0.35	1.806	106.41	294.52	1818.47	3013.51	51.58
pa-030	tirar endavant	185.61-192.15	clips/pa-030__tirar-endavant__185.61.wav	187.080	188.040	0.5971	3	0.50	1.950	111.91	559.52	1475.33	2009.28	61.25
pa-030	tirar endavant	185.61-192.15	clips/pa-030__tirar-endavant__185.61.wav	187.080	188.040	0.5971	4	0.65	2.094	113.13	316.77	1487.28	2285.13	57.61
pa-030	tirar endavant	185.61-192.15	clips/pa-030__tirar-endavant__185.61.wav	187.080	188.040	0.5971	5	0.80	2.238		768.10	1135.42	1992.54	61.63
pa-033	tirar endavant	135.69-141.51	clips/pa-033__tirar-endavant__135.69.wav	137.490	139.070	0.4882	1	0.20	2.116		695.46	1492.53	2749.55	39.14
pa-033	tirar endavant	135.69-141.51	clips/pa-033__tirar-endavant__135.69.wav	137.490	139.070	0.4882	2	0.35	2.353		883.31	1532.33	2681.77	43.02
pa-033	tirar endavant	135.69-141.51	clips/pa-033__tirar-endavant__135.69.wav	137.490	139.070	0.4882	3	0.50	2.590	93.63	642.79	1271.38	2394.77	64.71
pa-033	tirar endavant	135.69-141.51	clips/pa-033__tirar-endavant__135.69.wav	137.490	139.070	0.4882	4	0.65	2.827	84.69	526.03	1283.72	2421.90	63.03
pa-033	tirar endavant	135.69-141.51	clips/pa-033__tirar-endavant__135.69.wav	137.490	139.070	0.4882	5	0.80	3.064	98.17	596.14	1453.99	2490.31	70.05
pa-034	tirar endavant	690.33-695.67	clips/pa-034__tirar-endavant__690.33.wav	693.860	694.660	0.8347	1	0.20	3.690	173.73	277.12	1269.60	2461.67	67.93
pa-034	tirar endavant	690.33-695.67	clips/pa-034__tirar-endavant__690.33.wav	693.860	694.660	0.8347	2	0.35	3.810		378.87	1746.74	2632.59	47.26
pa-034	tirar endavant	690.33-695.67	clips/pa-034__tirar-endavant__690.33.wav	693.860	694.660	0.8347	3	0.50	3.930	171.27	353.93	2290.85	2884.74	73.61
pa-034	tirar endavant	690.33-695.67	clips/pa-034__tirar-endavant__690.33.wav	693.860	694.660	0.8347	4	0.65	4.050	179.96	694.06	1594.95	2963.42	73.67
pa-034	tirar endavant	690.33-695.67	clips/pa-034__tirar-endavant__690.33.wav	693.860	694.660	0.8347	5	0.80	4.170	175.84	342.43	1697.99	3216.97	67.48
pa-041	tirar endavant	102.25-106.75	clips/pa-041__tirar-endavant__102.25.wav	102.570	103.600	0.1960	1	0.20	0.526	139.38	419.74	1482.61	2828.71	60.06
pa-041	tirar endavant	102.25-106.75	clips/pa-041__tirar-endavant__102.25.wav	102.570	103.600	0.1960	2	0.35	0.680	137.58	642.33	1289.55	1673.47	69.14
pa-041	tirar endavant	102.25-106.75	clips/pa-041__tirar-endavant__102.25.wav	102.570	103.600	0.1960	3	0.50	0.835	139.48	658.49	1570.22	2892.04	66.78
pa-041	tirar endavant	102.25-106.75	clips/pa-041__tirar-endavant__102.25.wav	102.570	103.600	0.1960	4	0.65	0.989	141.08	481.15	1406.75	2750.58	61.91
pa-041	tirar endavant	102.25-106.75	clips/pa-041__tirar-endavant__102.25.wav	102.570	103.600	0.1960	5	0.80	1.144		853.20	2276.11	2819.46	56.60
pa-056	tirar endavant	185.53-189.19	clips/pa-056__tirar-endavant__185.53.wav	187.450	187.970	0.7687	1	0.20	2.024	110.86	641.61	1336.99	2032.75	61.62
pa-056	tirar endavant	185.53-189.19	clips/pa-056__tirar-endavant__185.53.wav	187.450	187.970	0.7687	2	0.35	2.102	112.68	251.01	1907.71	2127.13	60.18
pa-056	tirar endavant	185.53-189.19	clips/pa-056__tirar-endavant__185.53.wav	187.450	187.970	0.7687	3	0.50	2.180		528.76	1961.90	1981.53	60.39
pa-056	tirar endavant	185.53-189.19	clips/pa-056__tirar-endavant__185.53.wav	187.450	187.970	0.7687	4	0.65	2.258		549.06	1116.79	1986.60	60.08
pa-056	tirar endavant	185.53-189.19	clips/pa-056__tirar-endavant__185.53.wav	187.450	187.970	0.7687	5	0.80	2.336		839.45	1269.47	1968.12	60.97
pa-057	tirar endavant	56.61-63.15	clips/pa-057__tirar-endavant__56.61.wav	61.760	62.410	0.6046	1	0.20	5.280		469.95	1831.91	2757.42	53.13
