forma	id_persona	interval_escolta	interval_base	clip	estat_clip	sha256	duracio_s
perquè	pa-033	18.89-23.43	19.64-24.36	clips/pa-033__perqu__18.89.wav	existent	83a8fe60b3c3d92ff7983f58a8039aa092f30492036b4e85d45ff73f735dcdb1	4.540
perquè	pa-034	51.85-56.47	54.32-55.92	clips/pa-034__perqu__51.85.wav	existent	42c2240a9e852c9b3f38b820a029fd9cf367a55c2470b17dff14d3bdd74dff5f	4.620
perquè	pa-035	181.13-186.35	181.72-184.96	clips/pa-035__perqu__181.13.wav	existent	f38c54cf7b06763648129d2747c0f1ced80eb9516a046f7e7ef3daa04b563f16	5.220
perquè	pa-036	15.65-20.75	16.48-19.92	clips/pa-036__perqu__15.65.wav	existent	0b689f9cb1c151358edd130106775c8b163806eb401b210c4a81db43371b53bd	5.100
perquè	pa-037	186.29-198.91	193.24-198.88	clips/pa-037__perqu__186.29.wav	existent	1cbed31b6a828f4d1d14b5d0776606717bcd4713ad7782068c048ddfcc358a3d	12.620
perquè	pa-038	279.13-283.51	279.96-282.12	clips/pa-038__perqu__279.13.wav	existent	c31eb633958fc9fd8bd88b6bfbe0bfc3cbd45b63478165ca802023b152926f29	4.380
perquè	pa-039	18.09-21.31	17.76-20.32	clips/pa-039__perqu__18.09.wav	existent	dff331596c9e82aa7bb44ebbf55c1110e2144bf7e68ffeececaa17ec019e4216	3.220
perquè	pa-040	25.21-30.07	25.32-29.32	clips/pa-040__perqu__25.21.wav	existent	1dddceb3b8b20aa203c0beebdb84beb91ca4e0eeee9207dfb2c471483bc2bd35	4.860
perquè	pa-041	69.25-76.75	73.04-75.64	clips/pa-041__perqu__69.25.wav	existent	7719b475b5c82063849dcb098fa742a7a21e636a25256d974be9d5877e957376	7.500
perquè	pa-042	29.13-33.43	30.08-32.88	clips/pa-042__perqu__29.13.wav	existent	070ca7096afab41fd8168729d4884fa32c4920392328afd39413d4653ba181c7	4.300
perquè	pa-045	175.33-183.63		clips/pa-045__perqu__175.33.wav	existent-extraient-sense-overlap	fed7356d7f153694bcb35a3111387ee9b69251ce5f0607d814d1f2e03a15c256	8.300
perquè	pa-046	140.85-146.79		clips/pa-046__perqu__140.85.wav	existent-extraient-sense-overlap	078e50f04cb2167854b9bf1084520f6d233b0f4873cf10b36b9b28c4a204f428	5.940
perquè	pa-048	186.93-191.19		clips/pa-048__perqu__186.93.wav	existent-extraient-sense-overlap	1126abd618f49f845eab2af7b8347b639f779ddf619ecc137b9baeb594f6c7a2	4.260
perquè	pa-049	68.85-75.71		clips/pa-049__perqu__68.85.wav	existent-extraient-sense-overlap	8321d95aea1b69b8c4d947bacc843e69c4c10e2b9758cd1da8e59333740e3e75	6.860
perquè	pa-051	123.85-128.35		clips/pa-051__perqu__123.85.wav	existent-extraient-sense-overlap	1f0d28974908a7c494a071375ac33db09c394b10c1fdfb96ff4573510ea2f247	4.500
perquè	pa-052	92.65-96.47		clips/pa-052__perqu__92.65.wav	existent-extraient-sense-overlap	f69d26e6be851f69420d20c3b397fa0d96af1da10109ab2573fe1606e5debadb	3.820
perquè	pa-053	113.93-120.79	114.48-121.48	clips/pa-053__perqu__113.93.wav	existent	64fcdd3ba28a2bf0be76550ffa94d3e071ac713bf39b61138ae6714812d35997	6.860
perquè	pa-054	80.45-85.43	83.04-87.96	clips/pa-054__perqu__80.45.wav	existent	ffc694724e6dee7981aa1274ff326d33d52b1f8c9629b145be982388906f5422	4.980
perquè	pa-055	148.53-153.11	151.00-155.84	clips/pa-055__perqu__148.53.wav	existent	af435e03412b13a8f1f0e38be16e6c6691f7c2136a0a7dbed35189a2cceca69f	4.580
perquè	pa-056	31.73-35.07	33.08-35.72	clips/pa-056__perqu__31.73.wav	existent	9f71dfe954cf724b30e0fd26a32bb82e1cf4001827c9a00dc3d77bbcf1fd2f75	3.340
perquè	pa-057	249.45-254.11	250.16-252.80	clips/pa-057__perqu__249.45.wav	existent	11e76ce20d00eeac2b1ee4e984b72cf2ed8e12ee2dde186db264b6e0aaa03f8f	4.660
perquè	pa-058	91.09-96.47	94.44-96.92	clips/pa-058__perqu__91.09.wav	existent	17c00630e6e803a985f847462ce1cc0756a6d99fe77b0dbc37d90092396a6b3a	5.380
perquè	pa-059	4.09-12.43	4.96-7.92	clips/pa-059__perqu__4.09.wav	existent	1495fd16f5a4cb8523ec35eb4a95e735fda16bd565eeec8237c4615b9ed03594	8.340
perquè	pa-060	29.05-34.75	29.84-35.20	clips/pa-060__perqu__29.05.wav	existent	d27dd69eb55f2a4a3ef8d936e2a551a7c7654dc7e06489d2d8b7c6b45d67a2c8	5.700
perquè	pa-061	117.17-123.75	117.92-122.92	clips/pa-061__perqu__117.17.wav	generat	eb43780cda9d3fb56ecf25ced885ca315567304de13b6168afcf37f8775d33f1	6.580
perquè	pa-062	73.97-78.19	74.76-77.52	clips/pa-062__perqu__73.97.wav	generat	7070b669e8f307c0f0bb661f510a478ec77f06c192911d26336bd1760525586b	4.220
perquè	pa-063	142.61-146.79	143.28-145.88	clips/pa-063__perqu__142.61.wav	generat	8e4e02b38e6529f4c6080e9746c1f1c60c4db9f524b54a6728bd97a71f1c7974	4.180
perquè	pa-064	27.57-33.27		clips/pa-064__perqu__27.57.wav	existent-extraient-sense-overlap	ae786c4acf39d47c492c5b65071ad9e13b069b8181eb920451225da3b13311ff	5.700
perquè	pa-065	129.17-134.51	130.00-133.88	clips/pa-065__perqu__129.17.wav	generat	eb219b11a8c0b1ce377bc1296b53d7c88e40f5abd3701e30f5a3bd91c345681c	5.340
perquè	pa-066	21.81-26.71	22.68-25.92	clips/pa-066__perqu__21.81.wav	generat	611964253e5d0c918aaa0d6f637572b69a16e40362043c76053c53612b494e7c	4.900
a nivell	pa-001	135.37-139.03		clips/pa-001__a-nivell__135.37.wav	existent-extraient-sense-overlap	e5b0f06ce3e039baf4cc85c24f32902f435f90fd841cd5059b91697c435f962c	3.660
a nivell	pa-002	714.25-724.75		clips/pa-002__a-nivell__714.25.wav	existent-extraient-sense-overlap	847941dc5c4a39dd092dd381d2b198be577237db1ea9cc301b4b4bb3aac42d83	10.500
a nivell	pa-003	180.17-188.79		clips/pa-003__a-nivell__180.17.wav	existent-extraient-sense-overlap	d1ae1d021e368a2062a13569c08ba1cc212d527200b0aae366cd7d0ac1b2fa77	8.620
a nivell	pa-016	333.81-340.39	334.52-339.28	clips/pa-016__a-nivell__333.81.wav	existent	499e9b02540fe43be5ddcfdc7c5d9b12a1385c0a6920736e628f8de953084967	6.580
a nivell	pa-017	143.25-149.75	143.80-149.44	clips/pa-017__a-nivell__143.25.wav	existent	06fc8aa6e76e04f2143ad72203708c86aa984d0169a6a5e1fefb8c3f4c7f6b98	6.500
a nivell	pa-018	188.45-191.87	189.20-194.56	clips/pa-018__a-nivell__188.45.wav	existent	50582c32479da048eb0ddafc0c929c3346e261944b74d746154b4b2e01349325	3.420
a nivell	pa-019	122.25-127.75	123.80-126.68	clips/pa-019__a-nivell__122.25.wav	existent	bfbb6fbfec9bb2459306cba449dc2ad4694b256a0b9276b3e49813b7e8ba9b99	5.500
a nivell	pa-020	409.37-414.43		clips/pa-020__a-nivell__409.37.wav	existent-extraient-sense-overlap	3e0763e87fb6b08a8245ad1e1c98790524449d2854905a56c1ad8ceeb0bb98b4	5.060
a nivell	pa-023	418.57-422.99	419.28-424.16	clips/pa-023__a-nivell__418.57.wav	existent	a6b0d9ecbff2c19bebc2926abc5f29acea6e08f0fd8f9a68c89181c3c9376826	4.420
a nivell	pa-024	1547.93-1552.91		clips/pa-024__a-nivell__1547.93.wav	existent-extraient-sense-overlap	df8caaa5d5a0577e3f624407f3948b33e17c3beb4631bfd092565638ab8545db	4.980
a nivell	pa-026	38.25-41.75	39.24-45.72	clips/pa-026__a-nivell__38.25.wav	existent	0463fb98ceee4e18c24ffb3637d64d5989b7211af171203c63b9a320d7e6a7a1	3.500
a nivell	pa-029	417.09-421.47	417.84-420.76	clips/pa-029__a-nivell__417.09.wav	existent	4cbd9b08de52bbc1f76e9ea3305ef525452f8eee82b0f7294a7fa58491fe1f57	4.380
a nivell	pa-033	6.61-10.79		clips/pa-033__a-nivell__6.61.wav	existent-extraient-sense-overlap	1bca564e9bc3228a50d7d409f250f7c44da78e18a3ec61902d4702255502410b	4.180
a nivell	pa-034	143.81-148.91	144.52-148.04	clips/pa-034__a-nivell__143.81.wav	existent	08f04eb67070f08eee907c3b870bd08c7a9d4e4736544059c8189c99cba383ac	5.100
a nivell	pa-036	386.45-395.95	391.92-395.16	clips/pa-036__a-nivell__386.45.wav	existent	09ded2303ce7bfb7ec5936ed492a4b05bbe17bdfc3b340fd4ea3c8df6cd5546b	9.500
a nivell	pa-038	455.49-460.15	452.64-460.32	clips/pa-038__a-nivell__455.49.wav	existent	e86fe3445a396db0b1d5667dbce69375b7c4066666effef7946fc1aaab550e13	4.660
a nivell	pa-045	624.85-629.07		clips/pa-045__a-nivell__624.85.wav	existent-extraient-sense-overlap	2f7a1e5265619378dc531b4f401cf3af5e737e6a94a1f0c93b9d1dd19bf116ab	4.220
a nivell	pa-048	435.77-441.27	436.60-441.80	clips/pa-048__a-nivell__435.77.wav	existent	d56fd7a76ac688f574fc3bd1fb9dc7aec6209cb3d29b8ad4cb0311806f515600	5.500
a nivell	pa-049	1396.25-1400.75	1394.12-1398.68	clips/pa-049__a-nivell__1396.25.wav	existent	02b85270bab91ce51be2e3ebb972932e9781abe3ef5273be40a1379d529e53a0	4.500
a nivell	pa-055	38.09-44.07	36.48-45.48	clips/pa-055__a-nivell__38.09.wav	existent	43d8bd7f8b3c9a6cf49f93fe7ea6592467c2543ba14edca421f82014d511f92e	5.980
a nivell	pa-057	417.13-421.51		clips/pa-057__a-nivell__417.13.wav	existent-extraient-sense-overlap	1d790650a43835ed2c5b89a60f8b2adbf68c1fe8c159baadf9bc413134a36515	4.380
a nivell	pa-058	188.37-191.87	189.28-191.24	clips/pa-058__a-nivell__188.37.wav	existent	8a34b9065342d744da066cd603e068ab15a78c90bb13a18feaede556d95a3cc0	3.500
a nivell	pa-059	142.93-150.35	143.84-149.36	clips/pa-059__a-nivell__142.93.wav	existent	07026b9506b6ef45eca6d55ae0b44b2bfbb4cad62e9ebca196077af12c35373d	7.420
a nivell	pa-060	201.93-208.63		clips/pa-060__a-nivell__201.93.wav	existent-extraient-sense-overlap	7e6901cdfedab2d586f875bca0a5d559975987f137f38bcb34714ede99f5e819	6.700
a nivell	pa-061	1357.21-1360.71	1357.84-1360.04	clips/pa-061__a-nivell__1357.21.wav	generat	2988f083a7f5e0dc979eb4f7a47795da07d26dcb6cfe574fdd5b7b2a92f5963c	3.500
a nivell	pa-063	1143.61-1148.07	1144.60-1147.76	clips/pa-063__a-nivell__1143.61.wav	generat	a7e84e6dbacc13d4a9672fc1210d2517b325fe12e0579a2f7c038a2e74744e70	4.460
a nivell	pa-065	529.09-536.75		clips/pa-065__a-nivell__529.09.wav	existent-extraient-sense-overlap	e2dc715c5100e31cd70b2ce2edbafe7f667e02939c3a7db2dc4081e9fa02cce6	7.660
a nivell	pa-066	25.21-29.71	26.04-29.04	clips/pa-066__a-nivell__25.21.wav	generat	3b5d791c9724f7ff314083e54a02e6b261e6e7922bcbf129a4d28fedac972488	4.500
tirar endavant	pa-003	361.93-366.63		clips/pa-003__tirar-endavant__361.93.wav	existent-extraient-sense-overlap	3c9e5d455711d2d75cb1417b65ef934c50b4b07120d8ec51ac1e2f7923e892f6	4.700
tirar endavant	pa-017	49.85-56.15	50.60-54.16	clips/pa-017__tirar-endavant__49.85.wav	existent	c2b5df070b3c990839afd6b65dcd61d635188c6b3e345de94b32e0f8dc3d1328	6.300
tirar endavant	pa-020	33.45-36.95	32.04-34.92	clips/pa-020__tirar-endavant__33.45.wav	existent	e6e98394c57d55c43971781c201cd5203c68167b696423da2b327adb2a4c942f	3.500
tirar endavant	pa-029	56.73-63.23	57.44-62.44	clips/pa-029__tirar-endavant__56.73.wav	existent	5f14096867f46ed1299f44511f099ef4bcd6601b91b66853dcd31a78016ff2f1	6.500
tirar endavant	pa-030	185.61-192.15		clips/pa-030__tirar-endavant__185.61.wav	existent-extraient-sense-overlap	54728c1e80d1ff918a2b8576ab1fe83cd1ee5c2bd2316505671c1a6130c9dbb7	6.540
tirar endavant	pa-031	146.09-150.31		clips/pa-031__tirar-endavant__146.09.wav	existent-extraient-sense-overlap	734d4da29e4c231453e9e940f971b4dd0ceda1bf2974d757185523ad8dd47825	4.220
tirar endavant	pa-033	135.69-141.51		clips/pa-033__tirar-endavant__135.69.wav	existent-extraient-sense-overlap	b0ced1667205dbd0576e2aa29110e1c4233b60cd3a5e7c78193727ec9255a2cc	5.820
tirar endavant	pa-034	690.33-695.67	691.36-695.16	clips/pa-034__tirar-endavant__690.33.wav	existent	887e5c0e8735076a705a05f6736e118de3a711b18ed0bad74d5bf935da11d415	5.340
tirar endavant	pa-041	102.25-106.75		clips/pa-041__tirar-endavant__102.25.wav	existent-extraient-sense-overlap	a7497670b752e9e978075d0c6d35176f4d2051bcbe82c1b671ad5a7a338e3c6e	4.500
tirar endavant	pa-056	185.53-189.19	185.52-188.28	clips/pa-056__tirar-endavant__185.53.wav	existent	66f61aaf1326783e5ec385ff520a8d5559f030dca90fd7967bfcfa4bcdfd45bb	3.660
tirar endavant	pa-057	56.61-63.15		clips/pa-057__tirar-endavant__56.61.wav	existent-extraient-sense-overlap	659575b8fab9339b4de7daf0f12cd188b2b2ca6c3d65ba19fb03e1adfd3e0f6b	6.540
tirar endavant	pa-059	49.77-54.87	50.40-54.00	clips/pa-059__tirar-endavant__49.77.wav	existent	4b0d26cb4d48c00cefebbaad711fea18780d6f55eee62c2c5e56143158d4316a	5.100
ensenyança	pa-003	279.69-286.23		clips/pa-003__ensenyan-a__279.69.wav	existent-extraient-sense-overlap	e3eda433ac0c897ef09df433bce38d62ce0bfd4fd1321cb14f3c94577b7ccab7	6.540
ensenyança	pa-041	523.25-531.75	529.12-530.68	clips/pa-041__ensenyan-a__523.25.wav	existent	44a988b8bdc291ade600ca53a9e336d6f494e952083278c092bed9a16ad7760c	8.500
reformeta	pa-002	12.25-17.75		clips/pa-002__reformeta__12.25.wav	existent-extraient-sense-overlap	6aa060c5245db509abfb70f46cd39abe070648e52010c2146d0e3f65b9f9adf2	5.500
reformeta	pa-022	125.53-130.67	126.52-130.00	clips/pa-022__reformeta__125.53.wav	existent	c65e84e357dec2ff67419ceba790d9bee1687552e4277c7d1b3c11b2cfe97367	5.140
reformeta	pa-025	1085.53-1091.51	1081.24-1088.24	clips/pa-025__reformeta__1085.53.wav	existent	7e1acb1fac50c0b5fe564092ea901384c15f9ab7327e8d900f96cfb237bfe0d8	5.980
reformeta	pa-026	138.61-145.67	139.40-144.92	clips/pa-026__reformeta__138.61.wav	existent	9ecc153c139b2e8eee21dd2b57aff9f5505a367f856e1bb5009943f99b73b282	7.060
reformeta	pa-034	191.33-198.59	193.96-197.92	clips/pa-034__reformeta__191.33.wav	existent	26454002f2a120936955f591b2e5c6cfaf9c4d35d2ae4e3566a113a4e5a5f470	7.260
reformeta	pa-038	1821.69-1828.07	1822.52-1825.76	clips/pa-038__reformeta__1821.69.wav	existent	c8f3ae6d77e84f493a44d32e456e11f78217167340f1dd1218caa7b91e6146c8	6.380
reformeta	pa-055	139.05-145.83	139.84-145.64	clips/pa-055__reformeta__139.05.wav	existent	25559cd9532afec3a83f8784fb253837ddde48d96cfa14708531d62f457f57c2	6.780
