id_parlant	forma	categoria	recompte_asr	present	estat
spk-011	Canillo	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-011	Escaldes	territorial	4	sí	ASR agrupat per persona canònica; pendent d'audició
spk-011	Massana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-011	Ordino	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-011	Sant Julià	territorial	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-011	a nivell	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-011	a veure	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-011	aiguats	territorial	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-011	aleshores	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-011	andorrana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-011	aviam	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-011	bueno	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-011	bé	discurs	3	sí	ASR agrupat per persona canònica; pendent d'audició
spk-011	clar	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-011	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-011	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-011	comuns	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-011	comú	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-011	copríncep	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-011	coprínceps	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-011	de fet	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-011	diguem	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-011	doncs	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-011	evidentment	discurs	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-011	llavors	discurs	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-011	no?	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-011	o sigui	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-011	padrí	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-011	parròquia	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-011	per tant	discurs	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-011	perquè	discurs	5	sí	ASR agrupat per persona canònica; pendent d'audició
spk-011	santuari	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-011	veguer	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-011	vull dir	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-011	és a dir	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-012	Canillo	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-012	Escaldes	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-012	Massana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-012	Ordino	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-012	Sant Julià	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-012	a nivell	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-012	a veure	discurs	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-012	aiguats	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-012	aleshores	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-012	andorrana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-012	aviam	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-012	bueno	discurs	11	sí	ASR agrupat per persona canònica; pendent d'audició
spk-012	bé	discurs	10	sí	ASR agrupat per persona canònica; pendent d'audició
spk-012	clar	discurs	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-012	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-012	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-012	comuns	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-012	comú	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-012	copríncep	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-012	coprínceps	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-012	de fet	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-012	diguem	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-012	doncs	discurs	3	sí	ASR agrupat per persona canònica; pendent d'audició
spk-012	evidentment	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-012	llavors	discurs	3	sí	ASR agrupat per persona canònica; pendent d'audició
spk-012	no?	discurs	4	sí	ASR agrupat per persona canònica; pendent d'audició
spk-012	o sigui	discurs	7	sí	ASR agrupat per persona canònica; pendent d'audició
spk-012	padrí	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-012	parròquia	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-012	per tant	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-012	perquè	discurs	18	sí	ASR agrupat per persona canònica; pendent d'audició
spk-012	santuari	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-012	veguer	territorial	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-012	vull dir	discurs	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-012	és a dir	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-013	Canillo	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-013	Escaldes	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-013	Massana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-013	Ordino	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-013	Sant Julià	territorial	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-013	a nivell	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-013	a veure	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-013	aiguats	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-013	aleshores	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-013	andorrana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-013	aviam	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-013	bueno	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-013	bé	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-013	clar	discurs	12	sí	ASR agrupat per persona canònica; pendent d'audició
spk-013	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-013	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-013	comuns	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-013	comú	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-013	copríncep	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-013	coprínceps	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-013	de fet	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-013	diguem	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-013	doncs	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-013	evidentment	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-013	llavors	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-013	no?	discurs	3	sí	ASR agrupat per persona canònica; pendent d'audició
spk-013	o sigui	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-013	padrí	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-013	parròquia	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-013	per tant	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-013	perquè	discurs	4	sí	ASR agrupat per persona canònica; pendent d'audició
spk-013	santuari	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-013	veguer	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-013	vull dir	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-013	és a dir	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-014	Canillo	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-014	Escaldes	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-014	Massana	territorial	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-014	Ordino	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-014	Sant Julià	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-014	a nivell	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-014	a veure	discurs	3	sí	ASR agrupat per persona canònica; pendent d'audició
spk-014	aiguats	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-014	aleshores	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-014	andorrana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-014	aviam	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-014	bueno	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-014	bé	discurs	6	sí	ASR agrupat per persona canònica; pendent d'audició
spk-014	clar	discurs	3	sí	ASR agrupat per persona canònica; pendent d'audició
spk-014	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-014	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-014	comuns	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-014	comú	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-014	copríncep	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-014	coprínceps	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-014	de fet	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-014	diguem	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-014	doncs	discurs	7	sí	ASR agrupat per persona canònica; pendent d'audició
spk-014	evidentment	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-014	llavors	discurs	5	sí	ASR agrupat per persona canònica; pendent d'audició
spk-014	no?	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-014	o sigui	discurs	7	sí	ASR agrupat per persona canònica; pendent d'audició
spk-014	padrí	territorial	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-014	parròquia	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-014	per tant	discurs	3	sí	ASR agrupat per persona canònica; pendent d'audició
spk-014	perquè	discurs	20	sí	ASR agrupat per persona canònica; pendent d'audició
spk-014	santuari	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-014	veguer	territorial	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-014	vull dir	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-014	és a dir	discurs	7	sí	ASR agrupat per persona canònica; pendent d'audició
spk-015	Canillo	territorial	8	sí	ASR agrupat per persona canònica; pendent d'audició
spk-015	Escaldes	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-015	Massana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-015	Ordino	territorial	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-015	Sant Julià	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-015	a nivell	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-015	a veure	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-015	aiguats	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-015	aleshores	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-015	andorrana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-015	aviam	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-015	bueno	discurs	7	sí	ASR agrupat per persona canònica; pendent d'audició
spk-015	bé	discurs	6	sí	ASR agrupat per persona canònica; pendent d'audició
spk-015	clar	discurs	11	sí	ASR agrupat per persona canònica; pendent d'audició
spk-015	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-015	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-015	comuns	territorial	3	sí	ASR agrupat per persona canònica; pendent d'audició
spk-015	comú	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-015	copríncep	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-015	coprínceps	territorial	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-015	de fet	discurs	3	sí	ASR agrupat per persona canònica; pendent d'audició
spk-015	diguem	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-015	doncs	discurs	10	sí	ASR agrupat per persona canònica; pendent d'audició
spk-015	evidentment	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-015	llavors	discurs	8	sí	ASR agrupat per persona canònica; pendent d'audició
spk-015	no?	discurs	4	sí	ASR agrupat per persona canònica; pendent d'audició
spk-015	o sigui	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-015	padrí	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-015	parròquia	territorial	4	sí	ASR agrupat per persona canònica; pendent d'audició
spk-015	per tant	discurs	6	sí	ASR agrupat per persona canònica; pendent d'audició
spk-015	perquè	discurs	17	sí	ASR agrupat per persona canònica; pendent d'audició
spk-015	santuari	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-015	veguer	territorial	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-015	vull dir	discurs	5	sí	ASR agrupat per persona canònica; pendent d'audició
spk-015	és a dir	discurs	6	sí	ASR agrupat per persona canònica; pendent d'audició
spk-016	Canillo	territorial	4	sí	ASR agrupat per persona canònica; pendent d'audició
spk-016	Escaldes	territorial	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-016	Massana	territorial	3	sí	ASR agrupat per persona canònica; pendent d'audició
spk-016	Ordino	territorial	19	sí	ASR agrupat per persona canònica; pendent d'audició
spk-016	Sant Julià	territorial	4	sí	ASR agrupat per persona canònica; pendent d'audició
spk-016	a nivell	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-016	a veure	discurs	4	sí	ASR agrupat per persona canònica; pendent d'audició
spk-016	aiguats	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-016	aleshores	discurs	5	sí	ASR agrupat per persona canònica; pendent d'audició
spk-016	andorrana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-016	aviam	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-016	bueno	discurs	8	sí	ASR agrupat per persona canònica; pendent d'audició
spk-016	bé	discurs	16	sí	ASR agrupat per persona canònica; pendent d'audició
spk-016	clar	discurs	16	sí	ASR agrupat per persona canònica; pendent d'audició
spk-016	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-016	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-016	comuns	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-016	comú	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-016	copríncep	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-016	coprínceps	territorial	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-016	de fet	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-016	diguem	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-016	doncs	discurs	16	sí	ASR agrupat per persona canònica; pendent d'audició
spk-016	evidentment	discurs	8	sí	ASR agrupat per persona canònica; pendent d'audició
spk-016	llavors	discurs	3	sí	ASR agrupat per persona canònica; pendent d'audició
spk-016	no?	discurs	21	sí	ASR agrupat per persona canònica; pendent d'audició
spk-016	o sigui	discurs	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-016	padrí	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-016	parròquia	territorial	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-016	per tant	discurs	20	sí	ASR agrupat per persona canònica; pendent d'audició
spk-016	perquè	discurs	52	sí	ASR agrupat per persona canònica; pendent d'audició
spk-016	santuari	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-016	veguer	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-016	vull dir	discurs	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-016	és a dir	discurs	20	sí	ASR agrupat per persona canònica; pendent d'audició
spk-017	Canillo	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-017	Escaldes	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-017	Massana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-017	Ordino	territorial	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-017	Sant Julià	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-017	a nivell	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-017	a veure	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-017	aiguats	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-017	aleshores	discurs	4	sí	ASR agrupat per persona canònica; pendent d'audició
spk-017	andorrana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-017	aviam	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-017	bueno	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-017	bé	discurs	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-017	clar	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-017	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-017	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-017	comuns	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-017	comú	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-017	copríncep	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-017	coprínceps	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-017	de fet	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-017	diguem	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-017	doncs	discurs	10	sí	ASR agrupat per persona canònica; pendent d'audició
spk-017	evidentment	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-017	llavors	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-017	no?	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-017	o sigui	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-017	padrí	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-017	parròquia	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-017	per tant	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-017	perquè	discurs	8	sí	ASR agrupat per persona canònica; pendent d'audició
spk-017	santuari	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-017	veguer	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-017	vull dir	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-017	és a dir	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-018	Canillo	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-018	Escaldes	territorial	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-018	Massana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-018	Ordino	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-018	Sant Julià	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-018	a nivell	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-018	a veure	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-018	aiguats	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-018	aleshores	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-018	andorrana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-018	aviam	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-018	bueno	discurs	6	sí	ASR agrupat per persona canònica; pendent d'audició
spk-018	bé	discurs	8	sí	ASR agrupat per persona canònica; pendent d'audició
spk-018	clar	discurs	9	sí	ASR agrupat per persona canònica; pendent d'audició
spk-018	comunal	territorial	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-018	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-018	comuns	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-018	comú	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-018	copríncep	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-018	coprínceps	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-018	de fet	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-018	diguem	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-018	doncs	discurs	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-018	evidentment	discurs	12	sí	ASR agrupat per persona canònica; pendent d'audició
spk-018	llavors	discurs	10	sí	ASR agrupat per persona canònica; pendent d'audició
spk-018	no?	discurs	8	sí	ASR agrupat per persona canònica; pendent d'audició
spk-018	o sigui	discurs	20	sí	ASR agrupat per persona canònica; pendent d'audició
spk-018	padrí	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-018	parròquia	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-018	per tant	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-018	perquè	discurs	16	sí	ASR agrupat per persona canònica; pendent d'audició
spk-018	santuari	territorial	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-018	veguer	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-018	vull dir	discurs	3	sí	ASR agrupat per persona canònica; pendent d'audició
spk-018	és a dir	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-019	Canillo	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-019	Escaldes	territorial	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-019	Massana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-019	Ordino	territorial	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-019	Sant Julià	territorial	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-019	a nivell	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-019	a veure	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-019	aiguats	territorial	3	sí	ASR agrupat per persona canònica; pendent d'audició
spk-019	aleshores	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-019	andorrana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-019	aviam	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-019	bueno	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-019	bé	discurs	4	sí	ASR agrupat per persona canònica; pendent d'audició
spk-019	clar	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-019	comunal	territorial	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-019	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-019	comuns	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-019	comú	territorial	3	sí	ASR agrupat per persona canònica; pendent d'audició
spk-019	copríncep	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-019	coprínceps	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-019	de fet	discurs	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-019	diguem	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-019	doncs	discurs	9	sí	ASR agrupat per persona canònica; pendent d'audició
spk-019	evidentment	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-019	llavors	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-019	no?	discurs	5	sí	ASR agrupat per persona canònica; pendent d'audició
spk-019	o sigui	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-019	padrí	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-019	parròquia	territorial	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-019	per tant	discurs	3	sí	ASR agrupat per persona canònica; pendent d'audició
spk-019	perquè	discurs	6	sí	ASR agrupat per persona canònica; pendent d'audició
spk-019	santuari	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-019	veguer	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-019	vull dir	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-019	és a dir	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-020	Canillo	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-020	Escaldes	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-020	Massana	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-020	Ordino	territorial	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-020	Sant Julià	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-020	a nivell	discurs	8	sí	ASR agrupat per persona canònica; pendent d'audició
spk-020	a veure	discurs	3	sí	ASR agrupat per persona canònica; pendent d'audició
spk-020	aiguats	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-020	aleshores	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-020	andorrana	territorial	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-020	aviam	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-020	bueno	discurs	3	sí	ASR agrupat per persona canònica; pendent d'audició
spk-020	bé	discurs	26	sí	ASR agrupat per persona canònica; pendent d'audició
spk-020	clar	discurs	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-020	comunal	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-020	comunals	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-020	comuns	territorial	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-020	comú	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-020	copríncep	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-020	coprínceps	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-020	de fet	discurs	1	sí	ASR agrupat per persona canònica; pendent d'audició
spk-020	diguem	discurs	2	sí	ASR agrupat per persona canònica; pendent d'audició
spk-020	doncs	discurs	27	sí	ASR agrupat per persona canònica; pendent d'audició
spk-020	evidentment	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-020	llavors	discurs	15	sí	ASR agrupat per persona canònica; pendent d'audició
spk-020	no?	discurs	6	sí	ASR agrupat per persona canònica; pendent d'audició
spk-020	o sigui	discurs	3	sí	ASR agrupat per persona canònica; pendent d'audició
spk-020	padrí	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-020	parròquia	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-020	per tant	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-020	perquè	discurs	41	sí	ASR agrupat per persona canònica; pendent d'audició
spk-020	santuari	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-020	veguer	territorial	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-020	vull dir	discurs	0	no	ASR agrupat per persona canònica; pendent d'audició
spk-020	és a dir	discurs	4	sí	ASR agrupat per persona canònica; pendent d'audició
