id_persona	categoria	forma	recompte_asr	clip_qa	forma_en_qa	estat
pa-032	discurs	clar	6	clips/pa-032__clar__155.33.wav	sí	ASR; pendent d'audicio
pa-032	discurs	de fet	0		no-clip	ASR; pendent d'audicio
pa-032	discurs	diguem	0		no-clip	ASR; pendent d'audicio
pa-032	discurs	doncs	4	clips/pa-032__doncs__21.61.wav	sí	ASR; pendent d'audicio
pa-032	discurs	evidentment	0		no-clip	ASR; pendent d'audicio
pa-032	discurs	llavors	11	clips/pa-032__llavors__174.13.wav	no	ASR; pendent d'audicio
pa-032	discurs	no?	2		no-clip	ASR; pendent d'audicio
pa-032	discurs	o sigui	0		no-clip	ASR; pendent d'audicio
pa-032	discurs	per tant	0		no-clip	ASR; pendent d'audicio
pa-032	discurs	perquè	4	clips/pa-032__perqu__9.21.wav	sí	ASR; pendent d'audicio
pa-032	discurs	vull dir	1	clips/pa-032__vull-dir__389.29.wav	sí	ASR; pendent d'audicio
pa-032	discurs	és a dir	0		no-clip	ASR; pendent d'audicio
pa-032	territorial	Canillo	0		no-clip	ASR; pendent d'audicio
pa-032	territorial	Escaldes	0		no-clip	ASR; pendent d'audicio
pa-032	territorial	Massana	0		no-clip	ASR; pendent d'audicio
pa-032	territorial	Ordino	2		no-clip	ASR; pendent d'audicio
pa-032	territorial	Sant Julià	0		no-clip	ASR; pendent d'audicio
pa-032	territorial	aiguats	0		no-clip	ASR; pendent d'audicio
pa-032	territorial	andorrana	0		no-clip	ASR; pendent d'audicio
pa-032	territorial	comunal	0		no-clip	ASR; pendent d'audicio
pa-032	territorial	comunals	0		no-clip	ASR; pendent d'audicio
pa-032	territorial	comuns	0		no-clip	ASR; pendent d'audicio
pa-032	territorial	comú	0		no-clip	ASR; pendent d'audicio
pa-032	territorial	copríncep	0		no-clip	ASR; pendent d'audicio
pa-032	territorial	coprínceps	0		no-clip	ASR; pendent d'audicio
pa-032	territorial	padrí	0		no-clip	ASR; pendent d'audicio
pa-032	territorial	parròquia	0		no-clip	ASR; pendent d'audicio
pa-032	territorial	santuari	0		no-clip	ASR; pendent d'audicio
pa-032	territorial	veguer	0		no-clip	ASR; pendent d'audicio
pa-033	discurs	a nivell	1	clips/pa-033__a-nivell__6.61.wav	no	ASR; pendent d'audicio
pa-033	discurs	a veure	0		no-clip	ASR; pendent d'audicio
pa-033	discurs	aleshores	0		no-clip	ASR; pendent d'audicio
pa-033	discurs	aviam	0		no-clip	ASR; pendent d'audicio
pa-033	discurs	bueno	0		no-clip	ASR; pendent d'audicio
pa-033	discurs	bé	3	clips/pa-033__b__103.09.wav	sí	ASR; pendent d'audicio
pa-033	discurs	clar	1	clips/pa-033__clar__54.49.wav	sí	ASR; pendent d'audicio
pa-033	discurs	de fet	1	clips/pa-033__de-fet__249.69.wav	sí	ASR; pendent d'audicio
pa-033	discurs	diguem	3	clips/pa-033__diguem__49.01.wav	sí	ASR; pendent d'audicio
pa-033	discurs	doncs	5	clips/pa-033__doncs__6.61.wav	no	ASR; pendent d'audicio
pa-033	discurs	evidentment	0		no-clip	ASR; pendent d'audicio
pa-033	discurs	llavors	1	clips/pa-033__llavors__71.53.wav	sí	ASR; pendent d'audicio
pa-033	discurs	no?	0		no-clip	ASR; pendent d'audicio
pa-033	discurs	o sigui	0		no-clip	ASR; pendent d'audicio
pa-033	discurs	per tant	0		no-clip	ASR; pendent d'audicio
pa-033	discurs	perquè	4	clips/pa-033__perqu__18.89.wav	sí	ASR; pendent d'audicio
pa-033	discurs	vull dir	2	clips/pa-033__vull-dir__56.25.wav	sí	ASR; pendent d'audicio
pa-033	discurs	és a dir	4	clips/pa-033__s-a-dir__39.29.wav	sí	ASR; pendent d'audicio
pa-033	territorial	Canillo	0		no-clip	ASR; pendent d'audicio
pa-033	territorial	Escaldes	1		no-clip	ASR; pendent d'audicio
pa-033	territorial	Massana	0		no-clip	ASR; pendent d'audicio
pa-033	territorial	Ordino	0		no-clip	ASR; pendent d'audicio
pa-033	territorial	Sant Julià	0		no-clip	ASR; pendent d'audicio
pa-033	territorial	aiguats	0		no-clip	ASR; pendent d'audicio
pa-033	territorial	andorrana	0		no-clip	ASR; pendent d'audicio
pa-033	territorial	comunal	0		no-clip	ASR; pendent d'audicio
pa-033	territorial	comunals	0		no-clip	ASR; pendent d'audicio
pa-033	territorial	comuns	0		no-clip	ASR; pendent d'audicio
pa-033	territorial	comú	0		no-clip	ASR; pendent d'audicio
pa-033	territorial	copríncep	0		no-clip	ASR; pendent d'audicio
pa-033	territorial	coprínceps	0		no-clip	ASR; pendent d'audicio
pa-033	territorial	padrí	0		no-clip	ASR; pendent d'audicio
pa-033	territorial	parròquia	1		no-clip	ASR; pendent d'audicio
pa-033	territorial	santuari	0		no-clip	ASR; pendent d'audicio
pa-033	territorial	veguer	0		no-clip	ASR; pendent d'audicio
pa-034	discurs	a nivell	9	clips/pa-034__a-nivell__143.81.wav	sí	ASR; pendent d'audicio
pa-034	discurs	a veure	7	clips/pa-034__a-veure__94.05.wav	sí	ASR; pendent d'audicio
pa-034	discurs	aleshores	0		no-clip	ASR; pendent d'audicio
pa-034	discurs	aviam	0		no-clip	ASR; pendent d'audicio
pa-034	discurs	bueno	26	clips/pa-034__bueno__33.81.wav	no	ASR; pendent d'audicio
pa-034	discurs	bé	25	clips/pa-034__b__18.85.wav	sí	ASR; pendent d'audicio
pa-034	discurs	clar	57	clips/pa-034__clar__55.05.wav	no	ASR; pendent d'audicio
pa-034	discurs	de fet	0		no-clip	ASR; pendent d'audicio
pa-034	discurs	diguem	1	clips/pa-034__diguem__504.45.wav	sí	ASR; pendent d'audicio
pa-034	discurs	doncs	28	clips/pa-034__doncs__110.53.wav	no	ASR; pendent d'audicio
pa-034	discurs	evidentment	0		no-clip	ASR; pendent d'audicio
pa-034	discurs	llavors	25	clips/pa-034__llavors__29.17.wav	no	ASR; pendent d'audicio
pa-034	discurs	no?	109		no-clip	ASR; pendent d'audicio
pa-034	discurs	o sigui	1	clips/pa-034__o-sigui__1106.09.wav	no	ASR; pendent d'audicio
pa-034	discurs	per tant	14		no-clip	ASR; pendent d'audicio
pa-034	discurs	perquè	32	clips/pa-034__perqu__51.85.wav	no	ASR; pendent d'audicio
pa-034	discurs	vull dir	156	clips/pa-034__vull-dir__58.29.wav	no	ASR; pendent d'audicio
pa-034	discurs	és a dir	3	clips/pa-034__s-a-dir__319.09.wav	sí	ASR; pendent d'audicio
pa-034	territorial	Canillo	5		no-clip	ASR; pendent d'audicio
pa-034	territorial	Escaldes	0		no-clip	ASR; pendent d'audicio
pa-034	territorial	Massana	1		no-clip	ASR; pendent d'audicio
pa-034	territorial	Ordino	0		no-clip	ASR; pendent d'audicio
pa-034	territorial	Sant Julià	0		no-clip	ASR; pendent d'audicio
pa-034	territorial	aiguats	0		no-clip	ASR; pendent d'audicio
pa-034	territorial	andorrana	0		no-clip	ASR; pendent d'audicio
pa-034	territorial	comunal	0		no-clip	ASR; pendent d'audicio
pa-034	territorial	comunals	0		no-clip	ASR; pendent d'audicio
pa-034	territorial	comuns	0		no-clip	ASR; pendent d'audicio
pa-034	territorial	comú	1		no-clip	ASR; pendent d'audicio
pa-034	territorial	copríncep	0		no-clip	ASR; pendent d'audicio
pa-034	territorial	coprínceps	0		no-clip	ASR; pendent d'audicio
pa-034	territorial	padrí	0		no-clip	ASR; pendent d'audicio
pa-034	territorial	parròquia	2		no-clip	ASR; pendent d'audicio
pa-034	territorial	santuari	0		no-clip	ASR; pendent d'audicio
pa-034	territorial	veguer	0		no-clip	ASR; pendent d'audicio
pa-035	discurs	a nivell	0		no-clip	ASR; pendent d'audicio
pa-035	discurs	a veure	2	clips/pa-035__a-veure__211.09.wav	no	ASR; pendent d'audicio
pa-035	discurs	aleshores	0		no-clip	ASR; pendent d'audicio
pa-035	discurs	aviam	0		no-clip	ASR; pendent d'audicio
pa-035	discurs	bueno	1	clips/pa-035__bueno__195.49.wav	no	ASR; pendent d'audicio
pa-035	discurs	bé	3	clips/pa-035__b__715.81.wav	no	ASR; pendent d'audicio
pa-035	discurs	clar	2	clips/pa-035__clar__223.61.wav	no	ASR; pendent d'audicio
pa-035	discurs	de fet	0		no-clip	ASR; pendent d'audicio
pa-035	discurs	diguem	0		no-clip	ASR; pendent d'audicio
pa-035	discurs	doncs	2	clips/pa-035__doncs__195.49.wav	sí	ASR; pendent d'audicio
pa-035	discurs	evidentment	1	clips/pa-035__evidentment__472.93.wav	no	ASR; pendent d'audicio
pa-035	discurs	llavors	0		no-clip	ASR; pendent d'audicio
pa-035	discurs	no?	0		no-clip	ASR; pendent d'audicio
pa-035	discurs	o sigui	0		no-clip	ASR; pendent d'audicio
pa-035	discurs	per tant	0		no-clip	ASR; pendent d'audicio
pa-035	discurs	perquè	7	clips/pa-035__perqu__181.13.wav	sí	ASR; pendent d'audicio
pa-035	discurs	vull dir	0		no-clip	ASR; pendent d'audicio
pa-035	discurs	és a dir	1	clips/pa-035__s-a-dir__582.29.wav	sí	ASR; pendent d'audicio
pa-035	territorial	Canillo	0		no-clip	ASR; pendent d'audicio
pa-035	territorial	Escaldes	1		no-clip	ASR; pendent d'audicio
pa-035	territorial	Massana	0		no-clip	ASR; pendent d'audicio
pa-035	territorial	Ordino	0		no-clip	ASR; pendent d'audicio
pa-035	territorial	Sant Julià	0		no-clip	ASR; pendent d'audicio
pa-035	territorial	aiguats	0		no-clip	ASR; pendent d'audicio
pa-035	territorial	andorrana	0		no-clip	ASR; pendent d'audicio
pa-035	territorial	comunal	0		no-clip	ASR; pendent d'audicio
pa-035	territorial	comunals	0		no-clip	ASR; pendent d'audicio
pa-035	territorial	comuns	1		no-clip	ASR; pendent d'audicio
pa-035	territorial	comú	1		no-clip	ASR; pendent d'audicio
pa-035	territorial	copríncep	0		no-clip	ASR; pendent d'audicio
pa-035	territorial	coprínceps	0		no-clip	ASR; pendent d'audicio
pa-035	territorial	padrí	0		no-clip	ASR; pendent d'audicio
pa-035	territorial	parròquia	1		no-clip	ASR; pendent d'audicio
pa-035	territorial	santuari	0		no-clip	ASR; pendent d'audicio
pa-035	territorial	veguer	0		no-clip	ASR; pendent d'audicio
pa-036	discurs	a nivell	1	clips/pa-036__a-nivell__386.45.wav	sí	ASR; pendent d'audicio
pa-036	discurs	a veure	1	clips/pa-036__a-veure__153.05.wav	sí	ASR; pendent d'audicio
pa-036	discurs	aleshores	0		no-clip	ASR; pendent d'audicio
pa-036	discurs	aviam	0		no-clip	ASR; pendent d'audicio
pa-036	discurs	bueno	3	clips/pa-036__bueno__76.25.wav	no	ASR; pendent d'audicio
pa-036	discurs	bé	4	clips/pa-036__b__69.45.wav	sí	ASR; pendent d'audicio
pa-036	discurs	clar	5	clips/pa-036__clar__136.45.wav	sí	ASR; pendent d'audicio
pa-036	discurs	de fet	0		no-clip	ASR; pendent d'audicio
pa-036	discurs	diguem	0		no-clip	ASR; pendent d'audicio
pa-036	discurs	doncs	1	clips/pa-036__doncs__367.25.wav	sí	ASR; pendent d'audicio
pa-036	discurs	evidentment	4	clips/pa-036__evidentment__202.85.wav	sí	ASR; pendent d'audicio
pa-036	discurs	llavors	1	clips/pa-036__llavors__535.25.wav	no	ASR; pendent d'audicio
pa-036	discurs	no?	0		no-clip	ASR; pendent d'audicio
pa-036	discurs	o sigui	0		no-clip	ASR; pendent d'audicio
pa-036	discurs	per tant	2		no-clip	ASR; pendent d'audicio
pa-036	discurs	perquè	22	clips/pa-036__perqu__15.65.wav	sí	ASR; pendent d'audicio
pa-036	discurs	vull dir	1	clips/pa-036__vull-dir__632.25.wav	sí	ASR; pendent d'audicio
pa-036	discurs	és a dir	0		no-clip	ASR; pendent d'audicio
pa-036	territorial	Canillo	1		no-clip	ASR; pendent d'audicio
pa-036	territorial	Escaldes	1		no-clip	ASR; pendent d'audicio
pa-036	territorial	Massana	0		no-clip	ASR; pendent d'audicio
pa-036	territorial	Ordino	1		no-clip	ASR; pendent d'audicio
pa-036	territorial	Sant Julià	1		no-clip	ASR; pendent d'audicio
pa-036	territorial	aiguats	0		no-clip	ASR; pendent d'audicio
pa-036	territorial	andorrana	0		no-clip	ASR; pendent d'audicio
pa-036	territorial	comunal	0		no-clip	ASR; pendent d'audicio
pa-036	territorial	comunals	0		no-clip	ASR; pendent d'audicio
pa-036	territorial	comuns	0		no-clip	ASR; pendent d'audicio
pa-036	territorial	comú	5		no-clip	ASR; pendent d'audicio
pa-036	territorial	copríncep	1		no-clip	ASR; pendent d'audicio
pa-036	territorial	coprínceps	0		no-clip	ASR; pendent d'audicio
pa-036	territorial	padrí	0		no-clip	ASR; pendent d'audicio
pa-036	territorial	parròquia	0		no-clip	ASR; pendent d'audicio
pa-036	territorial	santuari	0		no-clip	ASR; pendent d'audicio
pa-036	territorial	veguer	0		no-clip	ASR; pendent d'audicio
pa-037	discurs	a nivell	0		no-clip	ASR; pendent d'audicio
pa-037	discurs	a veure	0		no-clip	ASR; pendent d'audicio
pa-037	discurs	aleshores	0		no-clip	ASR; pendent d'audicio
pa-037	discurs	aviam	0		no-clip	ASR; pendent d'audicio
pa-037	discurs	bueno	4	clips/pa-037__bueno__105.29.wav	sí	ASR; pendent d'audicio
pa-037	discurs	bé	5	clips/pa-037__b__105.29.wav	sí	ASR; pendent d'audicio
pa-037	discurs	clar	4	clips/pa-037__clar__186.29.wav	sí	ASR; pendent d'audicio
pa-037	discurs	de fet	0		no-clip	ASR; pendent d'audicio
pa-037	discurs	diguem	1	clips/pa-037__diguem__469.77.wav	sí	ASR; pendent d'audicio
pa-037	discurs	doncs	3	clips/pa-037__doncs__20.49.wav	sí	ASR; pendent d'audicio
pa-037	discurs	evidentment	0		no-clip	ASR; pendent d'audicio
pa-037	discurs	llavors	3	clips/pa-037__llavors__92.53.wav	sí	ASR; pendent d'audicio
pa-037	discurs	no?	0		no-clip	ASR; pendent d'audicio
pa-037	discurs	o sigui	0		no-clip	ASR; pendent d'audicio
pa-037	discurs	per tant	0		no-clip	ASR; pendent d'audicio
pa-037	discurs	perquè	8	clips/pa-037__perqu__186.29.wav	sí	ASR; pendent d'audicio
pa-037	discurs	vull dir	1	clips/pa-037__vull-dir__414.01.wav	sí	ASR; pendent d'audicio
pa-037	discurs	és a dir	0		no-clip	ASR; pendent d'audicio
pa-037	territorial	Canillo	1		no-clip	ASR; pendent d'audicio
pa-037	territorial	Escaldes	0		no-clip	ASR; pendent d'audicio
pa-037	territorial	Massana	0		no-clip	ASR; pendent d'audicio
pa-037	territorial	Ordino	0		no-clip	ASR; pendent d'audicio
pa-037	territorial	Sant Julià	0		no-clip	ASR; pendent d'audicio
pa-037	territorial	aiguats	0		no-clip	ASR; pendent d'audicio
pa-037	territorial	andorrana	0		no-clip	ASR; pendent d'audicio
pa-037	territorial	comunal	0		no-clip	ASR; pendent d'audicio
pa-037	territorial	comunals	0		no-clip	ASR; pendent d'audicio
pa-037	territorial	comuns	0		no-clip	ASR; pendent d'audicio
pa-037	territorial	comú	1		no-clip	ASR; pendent d'audicio
pa-037	territorial	copríncep	0		no-clip	ASR; pendent d'audicio
pa-037	territorial	coprínceps	0		no-clip	ASR; pendent d'audicio
pa-037	territorial	padrí	0		no-clip	ASR; pendent d'audicio
pa-037	territorial	parròquia	1		no-clip	ASR; pendent d'audicio
pa-037	territorial	santuari	0		no-clip	ASR; pendent d'audicio
pa-037	territorial	veguer	0		no-clip	ASR; pendent d'audicio
pa-038	discurs	a nivell	2	clips/pa-038__a-nivell__455.49.wav	sí	ASR; pendent d'audicio
pa-038	discurs	a veure	1	clips/pa-038__a-veure__1070.33.wav	no	ASR; pendent d'audicio
pa-038	discurs	aleshores	0		no-clip	ASR; pendent d'audicio
pa-038	discurs	aviam	0		no-clip	ASR; pendent d'audicio
pa-038	discurs	bueno	1	clips/pa-038__bueno__874.61.wav	sí	ASR; pendent d'audicio
pa-038	discurs	bé	25	clips/pa-038__b__26.77.wav	sí	ASR; pendent d'audicio
pa-038	discurs	clar	7	clips/pa-038__clar__96.41.wav	sí	ASR; pendent d'audicio
pa-038	discurs	de fet	0		no-clip	ASR; pendent d'audicio
pa-038	discurs	diguem	3	clips/pa-038__diguem__251.25.wav	no	ASR; pendent d'audicio
pa-038	discurs	doncs	2	clips/pa-038__doncs__2008.17.wav	sí	ASR; pendent d'audicio
pa-038	discurs	evidentment	0		no-clip	ASR; pendent d'audicio
pa-038	discurs	llavors	9	clips/pa-038__llavors__264.13.wav	sí	ASR; pendent d'audicio
pa-038	discurs	no?	8		no-clip	ASR; pendent d'audicio
pa-038	discurs	o sigui	7	clips/pa-038__o-sigui__16.65.wav	sí	ASR; pendent d'audicio
pa-038	discurs	per tant	0		no-clip	ASR; pendent d'audicio
pa-038	discurs	perquè	16	clips/pa-038__perqu__279.13.wav	sí	ASR; pendent d'audicio
pa-038	discurs	vull dir	1	clips/pa-038__vull-dir__1576.57.wav	sí	ASR; pendent d'audicio
pa-038	discurs	és a dir	0		no-clip	ASR; pendent d'audicio
pa-038	territorial	Canillo	1		no-clip	ASR; pendent d'audicio
pa-038	territorial	Escaldes	4		no-clip	ASR; pendent d'audicio
pa-038	territorial	Massana	0		no-clip	ASR; pendent d'audicio
pa-038	territorial	Ordino	0		no-clip	ASR; pendent d'audicio
pa-038	territorial	Sant Julià	0		no-clip	ASR; pendent d'audicio
pa-038	territorial	aiguats	0		no-clip	ASR; pendent d'audicio
pa-038	territorial	andorrana	0		no-clip	ASR; pendent d'audicio
pa-038	territorial	comunal	0		no-clip	ASR; pendent d'audicio
pa-038	territorial	comunals	0		no-clip	ASR; pendent d'audicio
pa-038	territorial	comuns	2		no-clip	ASR; pendent d'audicio
pa-038	territorial	comú	0		no-clip	ASR; pendent d'audicio
pa-038	territorial	copríncep	1		no-clip	ASR; pendent d'audicio
pa-038	territorial	coprínceps	12		no-clip	ASR; pendent d'audicio
pa-038	territorial	padrí	0		no-clip	ASR; pendent d'audicio
pa-038	territorial	parròquia	1		no-clip	ASR; pendent d'audicio
pa-038	territorial	santuari	0		no-clip	ASR; pendent d'audicio
pa-038	territorial	veguer	1		no-clip	ASR; pendent d'audicio
pa-039	discurs	a nivell	0		no-clip	ASR; pendent d'audicio
pa-039	discurs	a veure	0		no-clip	ASR; pendent d'audicio
pa-039	discurs	aleshores	0		no-clip	ASR; pendent d'audicio
pa-039	discurs	aviam	0		no-clip	ASR; pendent d'audicio
pa-039	discurs	bueno	1	clips/pa-039__bueno__530.89.wav	no	ASR; pendent d'audicio
pa-039	discurs	bé	8	clips/pa-039__b__27.77.wav	sí	ASR; pendent d'audicio
pa-039	discurs	clar	9	clips/pa-039__clar__45.29.wav	no	ASR; pendent d'audicio
pa-039	discurs	de fet	0		no-clip	ASR; pendent d'audicio
pa-039	discurs	diguem	2	clips/pa-039__diguem__144.37.wav	no	ASR; pendent d'audicio
pa-039	discurs	doncs	5	clips/pa-039__doncs__12.77.wav	no	ASR; pendent d'audicio
pa-039	discurs	evidentment	1	clips/pa-039__evidentment__184.17.wav	sí	ASR; pendent d'audicio
pa-039	discurs	llavors	0		no-clip	ASR; pendent d'audicio
pa-039	discurs	no?	5		no-clip	ASR; pendent d'audicio
pa-039	discurs	o sigui	0		no-clip	ASR; pendent d'audicio
pa-039	discurs	per tant	4		no-clip	ASR; pendent d'audicio
pa-039	discurs	perquè	13	clips/pa-039__perqu__18.09.wav	sí	ASR; pendent d'audicio
pa-039	discurs	vull dir	0		no-clip	ASR; pendent d'audicio
pa-039	discurs	és a dir	1	clips/pa-039__s-a-dir__209.05.wav	no	ASR; pendent d'audicio
pa-039	territorial	Canillo	1		no-clip	ASR; pendent d'audicio
pa-039	territorial	Escaldes	0		no-clip	ASR; pendent d'audicio
pa-039	territorial	Massana	0		no-clip	ASR; pendent d'audicio
pa-039	territorial	Ordino	1		no-clip	ASR; pendent d'audicio
pa-039	territorial	Sant Julià	4		no-clip	ASR; pendent d'audicio
pa-039	territorial	aiguats	0		no-clip	ASR; pendent d'audicio
pa-039	territorial	andorrana	0		no-clip	ASR; pendent d'audicio
pa-039	territorial	comunal	0		no-clip	ASR; pendent d'audicio
pa-039	territorial	comunals	0		no-clip	ASR; pendent d'audicio
pa-039	territorial	comuns	0		no-clip	ASR; pendent d'audicio
pa-039	territorial	comú	1		no-clip	ASR; pendent d'audicio
pa-039	territorial	copríncep	0		no-clip	ASR; pendent d'audicio
pa-039	territorial	coprínceps	0		no-clip	ASR; pendent d'audicio
pa-039	territorial	padrí	0		no-clip	ASR; pendent d'audicio
pa-039	territorial	parròquia	0		no-clip	ASR; pendent d'audicio
pa-039	territorial	santuari	0		no-clip	ASR; pendent d'audicio
pa-039	territorial	veguer	0		no-clip	ASR; pendent d'audicio
pa-040	discurs	a nivell	0		no-clip	ASR; pendent d'audicio
pa-040	discurs	a veure	0		no-clip	ASR; pendent d'audicio
pa-040	discurs	aleshores	0		no-clip	ASR; pendent d'audicio
pa-040	discurs	aviam	0		no-clip	ASR; pendent d'audicio
pa-040	discurs	bueno	0		no-clip	ASR; pendent d'audicio
pa-040	discurs	bé	3	clips/pa-040__b__32.81.wav	no	ASR; pendent d'audicio
pa-040	discurs	clar	0		no-clip	ASR; pendent d'audicio
pa-040	discurs	de fet	1	clips/pa-040__de-fet__70.17.wav	sí	ASR; pendent d'audicio
pa-040	discurs	diguem	0		no-clip	ASR; pendent d'audicio
pa-040	discurs	doncs	1	clips/pa-040__doncs__210.05.wav	no	ASR; pendent d'audicio
pa-040	discurs	evidentment	1	clips/pa-040__evidentment__103.93.wav	sí	ASR; pendent d'audicio
pa-040	discurs	llavors	0		no-clip	ASR; pendent d'audicio
pa-040	discurs	no?	0		no-clip	ASR; pendent d'audicio
pa-040	discurs	o sigui	1	clips/pa-040__o-sigui__115.73.wav	no	ASR; pendent d'audicio
pa-040	discurs	per tant	0		no-clip	ASR; pendent d'audicio
pa-040	discurs	perquè	5	clips/pa-040__perqu__25.21.wav	sí	ASR; pendent d'audicio
pa-040	discurs	vull dir	0		no-clip	ASR; pendent d'audicio
pa-040	discurs	és a dir	0		no-clip	ASR; pendent d'audicio
pa-040	territorial	Canillo	0		no-clip	ASR; pendent d'audicio
pa-040	territorial	Escaldes	0		no-clip	ASR; pendent d'audicio
pa-040	territorial	Massana	0		no-clip	ASR; pendent d'audicio
pa-040	territorial	Ordino	0		no-clip	ASR; pendent d'audicio
pa-040	territorial	Sant Julià	0		no-clip	ASR; pendent d'audicio
pa-040	territorial	aiguats	0		no-clip	ASR; pendent d'audicio
pa-040	territorial	andorrana	0		no-clip	ASR; pendent d'audicio
pa-040	territorial	comunal	0		no-clip	ASR; pendent d'audicio
pa-040	territorial	comunals	0		no-clip	ASR; pendent d'audicio
pa-040	territorial	comuns	0		no-clip	ASR; pendent d'audicio
pa-040	territorial	comú	0		no-clip	ASR; pendent d'audicio
pa-040	territorial	copríncep	0		no-clip	ASR; pendent d'audicio
pa-040	territorial	coprínceps	0		no-clip	ASR; pendent d'audicio
pa-040	territorial	padrí	0		no-clip	ASR; pendent d'audicio
pa-040	territorial	parròquia	1		no-clip	ASR; pendent d'audicio
pa-040	territorial	santuari	0		no-clip	ASR; pendent d'audicio
pa-040	territorial	veguer	0		no-clip	ASR; pendent d'audicio
pa-041	discurs	a nivell	0		no-clip	ASR; pendent d'audicio
pa-041	discurs	a veure	6	clips/pa-041__a-veure__200.25.wav	sí	ASR; pendent d'audicio
pa-041	discurs	aleshores	0		no-clip	ASR; pendent d'audicio
pa-041	discurs	aviam	0		no-clip	ASR; pendent d'audicio
pa-041	discurs	bueno	3	clips/pa-041__bueno__165.25.wav	sí	ASR; pendent d'audicio
pa-041	discurs	bé	3	clips/pa-041__b__130.25.wav	sí	ASR; pendent d'audicio
pa-041	discurs	clar	6	clips/pa-041__clar__0.00.wav	sí	ASR; pendent d'audicio
pa-041	discurs	de fet	0		no-clip	ASR; pendent d'audicio
pa-041	discurs	diguem	0		no-clip	ASR; pendent d'audicio
pa-041	discurs	doncs	4	clips/pa-041__doncs__209.25.wav	no	ASR; pendent d'audicio
pa-041	discurs	evidentment	1	clips/pa-041__evidentment__353.25.wav	sí	ASR; pendent d'audicio
pa-041	discurs	llavors	2	clips/pa-041__llavors__108.25.wav	no	ASR; pendent d'audicio
pa-041	discurs	no?	0		no-clip	ASR; pendent d'audicio
pa-041	discurs	o sigui	0		no-clip	ASR; pendent d'audicio
pa-041	discurs	per tant	10		no-clip	ASR; pendent d'audicio
pa-041	discurs	perquè	18	clips/pa-041__perqu__69.25.wav	sí	ASR; pendent d'audicio
pa-041	discurs	vull dir	1	clips/pa-041__vull-dir__264.25.wav	sí	ASR; pendent d'audicio
pa-041	discurs	és a dir	2	clips/pa-041__s-a-dir__259.25.wav	no	ASR; pendent d'audicio
pa-041	territorial	Canillo	0		no-clip	ASR; pendent d'audicio
pa-041	territorial	Escaldes	0		no-clip	ASR; pendent d'audicio
pa-041	territorial	Massana	0		no-clip	ASR; pendent d'audicio
pa-041	territorial	Ordino	0		no-clip	ASR; pendent d'audicio
pa-041	territorial	Sant Julià	0		no-clip	ASR; pendent d'audicio
pa-041	territorial	aiguats	0		no-clip	ASR; pendent d'audicio
pa-041	territorial	andorrana	0		no-clip	ASR; pendent d'audicio
pa-041	territorial	comunal	0		no-clip	ASR; pendent d'audicio
pa-041	territorial	comunals	0		no-clip	ASR; pendent d'audicio
pa-041	territorial	comuns	0		no-clip	ASR; pendent d'audicio
pa-041	territorial	comú	0		no-clip	ASR; pendent d'audicio
pa-041	territorial	copríncep	0		no-clip	ASR; pendent d'audicio
pa-041	territorial	coprínceps	0		no-clip	ASR; pendent d'audicio
pa-041	territorial	padrí	0		no-clip	ASR; pendent d'audicio
pa-041	territorial	parròquia	0		no-clip	ASR; pendent d'audicio
pa-041	territorial	santuari	0		no-clip	ASR; pendent d'audicio
pa-041	territorial	veguer	0		no-clip	ASR; pendent d'audicio
pa-042	discurs	a nivell	0		no-clip	ASR; pendent d'audicio
pa-042	discurs	a veure	0		no-clip	ASR; pendent d'audicio
pa-042	discurs	aleshores	0		no-clip	ASR; pendent d'audicio
pa-042	discurs	aviam	0		no-clip	ASR; pendent d'audicio
pa-042	discurs	bueno	0		no-clip	ASR; pendent d'audicio
pa-042	discurs	bé	0		no-clip	ASR; pendent d'audicio
pa-042	discurs	clar	12	clips/pa-042__clar__101.97.wav	no	ASR; pendent d'audicio
pa-042	discurs	de fet	0		no-clip	ASR; pendent d'audicio
pa-042	discurs	diguem	0		no-clip	ASR; pendent d'audicio
pa-042	discurs	doncs	0		no-clip	ASR; pendent d'audicio
pa-042	discurs	evidentment	0		no-clip	ASR; pendent d'audicio
pa-042	discurs	llavors	0		no-clip	ASR; pendent d'audicio
pa-042	discurs	no?	3		no-clip	ASR; pendent d'audicio
pa-042	discurs	o sigui	0		no-clip	ASR; pendent d'audicio
pa-042	discurs	per tant	0		no-clip	ASR; pendent d'audicio
pa-042	discurs	perquè	4	clips/pa-042__perqu__29.13.wav	sí	ASR; pendent d'audicio
pa-042	discurs	vull dir	0		no-clip	ASR; pendent d'audicio
pa-042	discurs	és a dir	0		no-clip	ASR; pendent d'audicio
pa-042	territorial	Canillo	0		no-clip	ASR; pendent d'audicio
pa-042	territorial	Escaldes	0		no-clip	ASR; pendent d'audicio
pa-042	territorial	Massana	0		no-clip	ASR; pendent d'audicio
pa-042	territorial	Ordino	0		no-clip	ASR; pendent d'audicio
pa-042	territorial	Sant Julià	1		no-clip	ASR; pendent d'audicio
pa-042	territorial	aiguats	0		no-clip	ASR; pendent d'audicio
pa-042	territorial	andorrana	0		no-clip	ASR; pendent d'audicio
pa-042	territorial	comunal	0		no-clip	ASR; pendent d'audicio
pa-042	territorial	comunals	0		no-clip	ASR; pendent d'audicio
