candidat	forma	present	small	base	estat
lead-yt-035-cerni-escale	gent gran	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	germans	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	gluten	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	govern	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	grup parlamentari	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	habitants	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	habitatge	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	historiador	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	història	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	honorari	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	hostal	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	hotel	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	hotels	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	idioma	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	immigració	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	immobiliari	sí	3	2	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	impostos	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	informació	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	infraestructures	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	inscripció	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	institucions	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	internet	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	interventors	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	inversions	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	inversió	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	jocs	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	jocs olímpics	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	jove	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	joventut	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	joves	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	jugadors	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	jurista	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	justícia	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	lectura	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	llavors	sí	7	6	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	llei	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	llengua	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	llengua catalana	sí	5	4	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	lletres	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	lleure	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	llibertat	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	llibre	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	llibres	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	lliga	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	lloguer	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	magistrat	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	matança	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	materials	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	medalla	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	medi ambient	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	meditació	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	memòria	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	mercat	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	mestre	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	ministeri	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	ministra	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	ministre	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	ministres	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	mos	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	muntanya	sí	4	3	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	museu	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	mòbil	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	músic	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	música	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	nacionalitat	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	natura	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	negoci	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	nens	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	neu	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	no?	sí	5	9	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	novel·la	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	o sigui	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	obertura econòmica	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	obra	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	olimpisme	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	olímpic	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	olímpica	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	oportunitat	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	pa	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	padrí	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	paisatge	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	pandèmia	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	parella lingüística	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	parròquia	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	participació	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	partit	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	patrimoni	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	països	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	per tant	sí	23	19	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	perquè	sí	33	39	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	personatges	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	persones	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	planeta	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	població	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	poble	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	poder adquisitiu	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	poesia	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	poeta	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	policia	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	política	sí	25	24	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	pont	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	prats	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	premi	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	premis	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	present	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	president	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	presidenta	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	producte	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	programa	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	projecte	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	ramaderia	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	recerca	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	referèndum	sí	1	1	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	reforma	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	refugiats	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	reiki	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	relat nacional	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	representant	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	resclar	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	restauradors	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	restaurants	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	riu	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	salut	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	santuari	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	secretari general	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	segle	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	seguretat	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	semifinal	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	serveis	sí	1	1	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	sistema fiscal	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	solidaritat	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	solidària	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	solvència	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	sostenibilitat	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	sou	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	teatre	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	tele	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	televisió	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	territori	sí	2	2	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	terrorisme	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	testimoni	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	tradició	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	transformació	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	transparència	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	treball	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	tributària	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	turisme	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	turistes	sí	1	1	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	universitat	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	victòria	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	voluntari	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	vull dir	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	xarxes	no	0	0	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	és a dir	sí	10	12	ASR consensual; pendent d'audició
lead-yt-035-cerni-escale	òpera	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	AndoFlora	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Andorra	sí	7	6	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Andorrita	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Arnau	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Banc Mundial	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Barcelona	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Bosc	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Burgos	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Canillo	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Cap de Govern	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Catalunya	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Comú	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Consell General	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Constitució	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Demòcrates	sí	9	5	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Escaldes	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Espanya	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Eurovisió	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	França	sí	2	2	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Gabriel	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Galícia	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Govern	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Guerra Civil	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Istanbul	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Jocs Paralímpics	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	La Massana	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	La Vida	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Lliga Andorrana	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Massana	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Meritxell	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Ministeri	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Museu Nacional	sí	9	9	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Nacions Unides	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Núria	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Ordino	sí	2	3	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Palència	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Pirineus	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Portugal	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Sant Julià	sí	9	9	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Santa Coloma	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Santa Seu	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Segona Guerra Mundial	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Sierra Leone	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Sindicatura General	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Soldeu	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Sonia	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Suècia	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Suïssa	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	TDT	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	TV3	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Toni Martí	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Tribunal Constitucional	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Turquia	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	Unió Europea	sí	7	6	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	a l'estiu	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	a nivell	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	a veure	sí	5	3	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	activa	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	administració	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	advocat	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	advocats	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	aeroport	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	aigua	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	ajuda	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	aleshores	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	alimentació	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	ambaixador	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	andorrana	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	anglès	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	arquitecte	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	arquitectura	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	art	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	artista	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	associacions	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	associació	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	aviam	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	barbarismes	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	benestar	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	biblioteca	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	boleros	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	bolets	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	borda	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	bosc	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	boscos	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	bueno	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	bàsquet	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	bé	sí	8	8	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	calçots	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	camp	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	canalla	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	cantant	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	canvi climàtic	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	cançó	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	capellà	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	casa	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	castellà	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	català	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	celiaquia	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	cineasta	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	cinema	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	ciutadans	sí	26	25	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	ciutadà	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	ciència política	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	clar	sí	1	1	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	climatologia	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	col·lectiu	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	comerç	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	competició	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	comprar	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	comunal	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	comunals	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	comunicacions	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	comunicació	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	comunitat	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	comunitat internacional	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	comuns	sí	1	1	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	comú	sí	1	1	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	concessió	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	consell	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	conseller	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	conseller de Cultura	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	conseller general	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	conservació	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	constitució	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	construcció	sí	9	9	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	contes	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	cor	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	cos	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	costums	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	creativitat	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	creixement urbanístic	sí	7	4	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	cultura	sí	2	2	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	cursos	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	dades	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	de fet	sí	1	1	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	delegat permanent	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	despesa	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	deute	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	diagnòstic	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	dieta	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	digital	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	diguem	sí	5	7	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	diners	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	disseny	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	doncs	sí	18	31	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	dret	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	drets	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	drets humans	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	drets i llibertats	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	ecologista	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	economia	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	editorial	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	educació	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	eleccions	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	emigració	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	empresa	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	empresari	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	empresarial	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	empreses	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	endeutament	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	energia	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	ensenyament	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	equip	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	escola	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	escola francesa	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	escoles	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	escriptor	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	escriure	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	esdeveniment	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	església	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	esport	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	esportista	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	esports	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	esquí	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	estabilitat	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	estadi	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	estudiant	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	estudis	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	evidentment	sí	10	10	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	exili	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	expedient	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	exposició	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	família	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	farina	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	federació	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	feina	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	festa	no	0	0	ASR consensual; pendent d'audició
lead-yt-036-xavier-espot	festival	no	0	0	ASR consensual; pendent d'audició
