id_a	id_b	n_dimensions	distancia_z	dimensions	formes_compartides_asr	estat
spk-001	spk-005	6	1.1989	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-001	spk-008	6	1.1932	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-001	spk-022	6	1.2460	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-001	spk-024	6	0.7435	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	12	semblança acústica exploratòria; pendent d'audició
spk-001	spk-031	6	1.3214	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	6	semblança acústica exploratòria; pendent d'audició
spk-001	spk-032	6	1.1677	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	4	semblança acústica exploratòria; pendent d'audició
spk-001	spk-039	6	1.0930	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-001	spk-043	6	1.1374	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	9	semblança acústica exploratòria; pendent d'audició
spk-001	spk-048	6	1.2346	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-001	spk-049	6	1.0292	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	7	semblança acústica exploratòria; pendent d'audició
spk-001	spk-053	6	1.2698	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	7	semblança acústica exploratòria; pendent d'audició
spk-001	spk-058	6	0.9625	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	5	semblança acústica exploratòria; pendent d'audició
spk-002	spk-003	6	0.8978	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-002	spk-005	6	1.0435	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	11	semblança acústica exploratòria; pendent d'audició
spk-002	spk-006	6	0.7017	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	9	semblança acústica exploratòria; pendent d'audició
spk-002	spk-007	6	1.1721	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	14	semblança acústica exploratòria; pendent d'audició
spk-002	spk-008	6	0.9370	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-002	spk-009	6	0.8379	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-002	spk-011	6	0.4750	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	9	semblança acústica exploratòria; pendent d'audició
spk-002	spk-015	6	0.6673	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	14	semblança acústica exploratòria; pendent d'audició
spk-002	spk-016	6	1.1308	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	13	semblança acústica exploratòria; pendent d'audició
spk-002	spk-018	6	0.7623	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	12	semblança acústica exploratòria; pendent d'audició
spk-002	spk-020	6	0.9531	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	13	semblança acústica exploratòria; pendent d'audició
spk-002	spk-022	6	0.8307	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-002	spk-023	6	1.0511	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	2	semblança acústica exploratòria; pendent d'audició
spk-002	spk-024	6	1.3401	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	16	semblança acústica exploratòria; pendent d'audició
spk-002	spk-025	6	0.9783	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-002	spk-026	6	0.9637	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	15	semblança acústica exploratòria; pendent d'audició
spk-002	spk-027	6	0.6057	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-002	spk-028	6	0.6435	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	11	semblança acústica exploratòria; pendent d'audició
spk-002	spk-029	6	0.8110	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	5	semblança acústica exploratòria; pendent d'audició
spk-002	spk-030	6	0.9019	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-002	spk-031	6	1.3027	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-002	spk-032	6	0.8737	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	5	semblança acústica exploratòria; pendent d'audició
spk-002	spk-033	6	0.6233	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-002	spk-035	6	0.6748	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	13	semblança acústica exploratòria; pendent d'audició
spk-002	spk-038	6	0.7389	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-002	spk-039	6	0.9944	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	13	semblança acústica exploratòria; pendent d'audició
spk-002	spk-040	6	0.5471	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	12	semblança acústica exploratòria; pendent d'audició
spk-002	spk-041	6	0.9329	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	6	semblança acústica exploratòria; pendent d'audició
spk-002	spk-044	6	0.8980	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	14	semblança acústica exploratòria; pendent d'audició
spk-002	spk-045	6	0.9338	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	11	semblança acústica exploratòria; pendent d'audició
spk-002	spk-046	6	0.9776	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	11	semblança acústica exploratòria; pendent d'audició
spk-002	spk-047	6	0.7288	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	3	semblança acústica exploratòria; pendent d'audició
spk-002	spk-048	6	1.2980	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	14	semblança acústica exploratòria; pendent d'audició
spk-002	spk-050	6	1.1847	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	7	semblança acústica exploratòria; pendent d'audició
spk-002	spk-051	6	1.2005	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	12	semblança acústica exploratòria; pendent d'audició
spk-002	spk-052	6	1.2434	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	4	semblança acústica exploratòria; pendent d'audició
spk-002	spk-054	6	1.0536	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	12	semblança acústica exploratòria; pendent d'audició
spk-002	spk-055	6	1.0523	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	5	semblança acústica exploratòria; pendent d'audició
spk-002	spk-057	6	0.8389	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-002	spk-059	6	0.8120	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-003	spk-005	6	0.7546	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	13	semblança acústica exploratòria; pendent d'audició
spk-003	spk-006	6	0.6493	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	9	semblança acústica exploratòria; pendent d'audició
spk-003	spk-007	6	0.9891	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	13	semblança acústica exploratòria; pendent d'audició
spk-003	spk-008	6	0.8099	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	11	semblança acústica exploratòria; pendent d'audició
spk-003	spk-009	6	0.6901	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	9	semblança acústica exploratòria; pendent d'audició
spk-003	spk-010	6	1.1390	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	9	semblança acústica exploratòria; pendent d'audició
spk-003	spk-011	6	1.1659	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-003	spk-015	6	0.3721	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	12	semblança acústica exploratòria; pendent d'audició
spk-003	spk-016	6	0.5695	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	14	semblança acústica exploratòria; pendent d'audició
spk-003	spk-017	6	0.9873	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-003	spk-018	6	0.7628	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	9	semblança acústica exploratòria; pendent d'audició
spk-003	spk-020	6	0.7687	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	11	semblança acústica exploratòria; pendent d'audició
spk-003	spk-022	6	0.6157	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-003	spk-023	6	0.7331	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	3	semblança acústica exploratòria; pendent d'audició
spk-003	spk-024	6	1.1588	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	16	semblança acústica exploratòria; pendent d'audició
spk-003	spk-025	6	0.3945	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	12	semblança acústica exploratòria; pendent d'audició
spk-003	spk-026	6	0.7453	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	14	semblança acústica exploratòria; pendent d'audició
spk-003	spk-027	6	0.6852	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	9	semblança acústica exploratòria; pendent d'audició
spk-003	spk-028	6	1.0013	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	11	semblança acústica exploratòria; pendent d'audició
spk-003	spk-029	6	0.9745	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	5	semblança acústica exploratòria; pendent d'audició
spk-003	spk-030	6	0.8868	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	9	semblança acústica exploratòria; pendent d'audició
spk-003	spk-031	6	1.0567	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-003	spk-032	6	0.8630	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	5	semblança acústica exploratòria; pendent d'audició
spk-003	spk-033	6	0.5799	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-003	spk-034	6	0.8902	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-003	spk-035	6	0.6967	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	13	semblança acústica exploratòria; pendent d'audició
spk-003	spk-037	6	1.0062	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-003	spk-038	6	0.5436	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-003	spk-039	6	0.8271	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	13	semblança acústica exploratòria; pendent d'audició
spk-003	spk-040	6	0.7174	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-003	spk-041	6	0.1571	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-003	spk-042	6	0.8270	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	11	semblança acústica exploratòria; pendent d'audició
spk-003	spk-043	6	1.0502	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-003	spk-044	6	0.5619	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	12	semblança acústica exploratòria; pendent d'audició
spk-003	spk-045	6	0.8170	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	7	semblança acústica exploratòria; pendent d'audició
spk-003	spk-046	6	0.8940	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	9	semblança acústica exploratòria; pendent d'audició
spk-003	spk-047	6	0.9802	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	3	semblança acústica exploratòria; pendent d'audició
spk-003	spk-048	6	0.7102	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	12	semblança acústica exploratòria; pendent d'audició
spk-003	spk-049	6	1.0819	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-003	spk-050	6	0.6603	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-003	spk-051	6	1.0120	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	12	semblança acústica exploratòria; pendent d'audició
spk-003	spk-052	6	1.2384	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	3	semblança acústica exploratòria; pendent d'audició
spk-003	spk-053	6	1.3483	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-003	spk-054	6	0.6965	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	9	semblança acústica exploratòria; pendent d'audició
spk-003	spk-055	6	0.9352	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	6	semblança acústica exploratòria; pendent d'audició
spk-003	spk-057	6	0.6551	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	11	semblança acústica exploratòria; pendent d'audició
spk-003	spk-059	6	0.7099	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	9	semblança acústica exploratòria; pendent d'audició
spk-005	spk-006	6	0.9139	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	9	semblança acústica exploratòria; pendent d'audició
spk-005	spk-007	6	0.8524	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	14	semblança acústica exploratòria; pendent d'audició
spk-005	spk-008	6	0.3944	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-005	spk-009	6	0.7299	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-005	spk-011	6	1.3089	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-005	spk-013	6	1.3436	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	4	semblança acústica exploratòria; pendent d'audició
spk-005	spk-015	6	0.8285	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	12	semblança acústica exploratòria; pendent d'audició
spk-005	spk-016	6	0.9452	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	15	semblança acústica exploratòria; pendent d'audició
spk-005	spk-017	6	1.2736	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-005	spk-018	6	1.2275	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-005	spk-020	6	0.8662	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	12	semblança acústica exploratòria; pendent d'audició
spk-005	spk-022	6	0.4725	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	13	semblança acústica exploratòria; pendent d'audició
spk-005	spk-023	6	1.0560	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	3	semblança acústica exploratòria; pendent d'audició
spk-005	spk-024	6	0.6747	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	15	semblança acústica exploratòria; pendent d'audició
spk-005	spk-025	6	0.9973	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	13	semblança acústica exploratòria; pendent d'audició
spk-005	spk-026	6	0.8950	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	16	semblança acústica exploratòria; pendent d'audició
spk-005	spk-027	6	1.1758	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-005	spk-028	6	0.8765	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	14	semblança acústica exploratòria; pendent d'audició
spk-005	spk-029	6	0.6795	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	4	semblança acústica exploratòria; pendent d'audició
spk-005	spk-030	6	1.1172	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	11	semblança acústica exploratòria; pendent d'audició
spk-005	spk-031	6	1.0164	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-005	spk-032	6	0.4463	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	5	semblança acústica exploratòria; pendent d'audició
spk-005	spk-033	6	0.6864	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-005	spk-034	6	1.1956	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-005	spk-035	6	0.7948	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	12	semblança acústica exploratòria; pendent d'audició
spk-005	spk-037	6	1.3096	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	12	semblança acústica exploratòria; pendent d'audició
spk-005	spk-038	6	0.5652	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	9	semblança acústica exploratòria; pendent d'audició
spk-005	spk-039	6	0.3245	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	16	semblança acústica exploratòria; pendent d'audició
spk-005	spk-040	6	1.1100	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	11	semblança acústica exploratòria; pendent d'audició
spk-005	spk-041	6	0.7424	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	9	semblança acústica exploratòria; pendent d'audició
spk-005	spk-042	6	1.1682	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-005	spk-043	6	0.9400	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	12	semblança acústica exploratòria; pendent d'audició
spk-005	spk-044	6	0.6341	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	12	semblança acústica exploratòria; pendent d'audició
spk-005	spk-045	6	0.9758	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	9	semblança acústica exploratòria; pendent d'audició
spk-005	spk-046	6	0.9519	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-005	spk-047	6	1.1857	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	4	semblança acústica exploratòria; pendent d'audició
spk-005	spk-048	6	0.8029	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	16	semblança acústica exploratòria; pendent d'audició
spk-005	spk-049	6	0.8184	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-005	spk-050	6	0.9675	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	11	semblança acústica exploratòria; pendent d'audició
spk-005	spk-051	6	1.0536	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	13	semblança acústica exploratòria; pendent d'audició
spk-005	spk-052	6	1.1185	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	4	semblança acústica exploratòria; pendent d'audició
spk-005	spk-053	6	1.1217	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-005	spk-054	6	0.5963	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-005	spk-055	6	0.7918	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	6	semblança acústica exploratòria; pendent d'audició
spk-005	spk-057	6	0.8204	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	12	semblança acústica exploratòria; pendent d'audició
spk-005	spk-058	6	0.9755	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	7	semblança acústica exploratòria; pendent d'audició
spk-005	spk-059	6	0.5816	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-006	spk-008	6	1.0364	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-006	spk-009	6	0.5160	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	6	semblança acústica exploratòria; pendent d'audició
spk-006	spk-011	6	0.7712	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	5	semblança acústica exploratòria; pendent d'audició
spk-006	spk-015	6	0.7318	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	9	semblança acústica exploratòria; pendent d'audició
spk-006	spk-016	6	0.9017	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	11	semblança acústica exploratòria; pendent d'audició
spk-006	spk-018	6	0.7019	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-006	spk-020	6	0.8660	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	9	semblança acústica exploratòria; pendent d'audició
spk-006	spk-022	6	0.8489	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-006	spk-023	6	1.2354	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	2	semblança acústica exploratòria; pendent d'audició
spk-006	spk-025	6	0.7459	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	7	semblança acústica exploratòria; pendent d'audició
spk-006	spk-026	6	0.6521	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	9	semblança acústica exploratòria; pendent d'audició
spk-006	spk-027	6	0.5627	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	7	semblança acústica exploratòria; pendent d'audició
spk-006	spk-028	6	0.6922	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	9	semblança acústica exploratòria; pendent d'audició
spk-006	spk-029	6	1.0343	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	3	semblança acústica exploratòria; pendent d'audició
spk-006	spk-030	6	1.2392	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-006	spk-032	6	1.0414	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	4	semblança acústica exploratòria; pendent d'audició
spk-006	spk-033	6	0.6620	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-006	spk-034	6	1.2115	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	6	semblança acústica exploratòria; pendent d'audició
spk-006	spk-035	6	0.4424	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-006	spk-038	6	0.6212	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	8	semblança acústica exploratòria; pendent d'audició
spk-006	spk-039	6	1.0147	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	9	semblança acústica exploratòria; pendent d'audició
spk-006	spk-040	6	0.5089	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	9	semblança acústica exploratòria; pendent d'audició
spk-006	spk-041	6	0.5612	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	7	semblança acústica exploratòria; pendent d'audició
spk-006	spk-044	6	0.9682	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	10	semblança acústica exploratòria; pendent d'audició
spk-006	spk-045	6	1.0209	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	9	semblança acústica exploratòria; pendent d'audició
spk-006	spk-046	6	1.1736	f0_hz,f1_hz,f2_hz,f3_hz,pausa_mediana_s,veu_proporcio	7	semblança acústica exploratòria; pendent d'audició
